update,reward,throughput_mbps,completion_rate,deadline_miss_rate,retx_drop_rate,retx_overflow_drop,mean_sinr_db,direction_corr,jain,n_arrivals,n_active,mean_speed_kmh,mu_depth,first_ack_rate,attempts_per_acked,pinned_fraction,goodput_mbps,acks_m1,units_m1,first_ack_m1,acks_m2,units_m2,first_ack_m2,acks_m3,units_m3,first_ack_m3,acks_m4,units_m4,first_ack_m4
484,9392.277984311151,88.87995687343377,0.8175171363290176,0.18065498857578066,0.0001523229246001523,0,11.38933929488642,0.8561747011779137,0.655025370424178,6565,29,21.68546401059074,4.0,0.4265528549382716,1.5654252642174131,0.352,85.196432,0,0,nan,0,0,nan,0,0,nan,8845,20736,0.4265528549382716
485,7400.59716407916,74.22887530312146,0.7852069980945782,0.21236791962584445,0.00034644032565390613,0,9.602676712692084,0.8465465895823402,0.5959939068021531,5773,27,23.60884422236419,3.9832312865885657,0.42213554363725014,1.5717119316447972,0.3549503082148698,72.125586,0,0,nan,0,0,nan,176,406,0.43349753694581283,8482,20104,0.4219060883406287
486,6724.284824078148,56.87124941540365,0.8907006369426752,0.10751592356687899,0.0,0,7.43062205594656,0.8453234026305779,0.7802917679702855,3925,16,23.383424196330083,3.949668060464246,0.42030441553222486,1.573681744833689,0.356468610590289,55.351688,8,11,0.7272727272727273,144,287,0.5017421602787456,621,1304,0.4762269938650307,7594,18305,0.4148593280524447
487,8280.652186216741,70.13214332044318,0.8951423068692489,0.10271774020971539,0.00021399529210357372,0,9.405832422605144,0.843768006821803,0.8087932944941822,4673,19,25.6378243533511,3.9838271868755015,0.42680758593441326,1.582892370922168,0.36007079422268573,66.420846,5,6,0.8333333333333334,43,86,0.5,225,457,0.4923413566739606,8369,19699,0.42484390070561956
488,10134.697605309873,81.4696892708121,0.9342501883948756,0.06443104747550867,0.00037678975131876413,0,10.45324577091443,0.8389448390168548,0.8820337559587466,5308,21,23.394332253935332,3.969579283346641,0.4134407248930279,1.5931758530183726,0.36773926604920587,79.021866,6,7,0.8571428571428571,68,151,0.4503311258278146,280,648,0.43209876543209874,7859,19059,0.4123511202056771
489,7457.39886645205,65.62243971926179,0.862551980739768,0.1354782228058656,0.0002188662727073758,0,8.510655860296742,0.8499338430603744,0.7647791228062603,4569,20,22.64242371958559,3.9944600881769374,0.41517857142857145,1.5852417302798982,0.3614435185765303,62.047972,0,0,nan,5,11,0.45454545454545453,54,136,0.39705882352941174,8404,20237,0.4152789445075851
490,10175.687211221451,88.22886948451132,0.8713556251029484,0.12650304727392522,0.0,0,9.082718464402266,0.8279283038309779,0.7890074989629047,6071,27,22.240076399665085,3.999467255856291,0.3820456143876218,1.6255963493051233,0.3778597324665583,83.771918,0,0,nan,0,0,nan,2,9,0.2222222222222222,7603,19897,0.3821179072221943
491,7166.409839568831,65.2507230239205,0.8396166134185303,0.15804046858359957,0.0008519701810436634,0,7.772522225884569,0.8486323375584213,0.7176186351169048,4695,21,22.08437315883112,3.997833745111321,0.4200312836054355,1.582057003752916,0.360147624558221,62.673296,0,0,nan,3,9,0.3333333333333333,15,33,0.45454545454545453,8575,20416,0.4200137147335423
492,11100.095640293266,100.56414426764728,0.8425229741019215,0.15497076023391812,0.000556947925368978,0,11.924119394703945,0.8483989186555937,0.7119747583823206,7182,32,26.0354576261093,4.0,0.4040796019900498,1.6078411248524658,0.371875,96.30638,0,0,nan,0,0,nan,0,0,nan,8122,20100,0.4040796019900498
493,6102.206173035346,59.37445017872422,0.7991784573254221,0.19739844819717023,0.00045641259698767686,0,10.38500185996111,0.8677445394297263,0.671220454958627,4382,21,20.391618509356906,3.9995239781394982,0.42807625649913345,1.562151294295049,0.35077355836849505,54.736924,0,0,nan,0,0,nan,3,11,0.2727272727272727,8889,20761,0.4281585665430374
494,7692.41483468145,78.02875494418042,0.7795314836351553,0.21714570526665558,0.0004984216647283602,0,9.489340325588868,0.8668541571257053,0.6066427017466843,6019,28,26.105392055755892,3.9997442764087885,0.43189895303044856,1.5587836820713532,0.3492718294893431,74.670298,0,0,nan,0,0,nan,1,6,0.16666666666666666,8992,20816,0.43197540353574176
495,9010.634416648996,77.08170889485697,0.8831801987624226,0.11381961372585786,0.0009375585974123383,0,9.710216749661193,0.8712686210902508,0.767382049951924,5333,22,24.179666455961218,3.995243783981549,0.43537976219364233,1.56336122663727,0.3546214802518245,74.85892,1,1,1.0,5,11,0.45454545454545453,44,114,0.38596491228070173,8921,20479,0.4356169734850335
496,9554.568021094883,83.53915577607786,0.868615649183147,0.1298366294067068,0.0008598452278589854,0,11.891415834067253,0.8704666693413767,0.7510045513503313,5815,24,24.873262309031226,3.999225694617278,0.4305548813049177,1.5704833577453408,0.3561001531680785,79.822184,0,0,nan,0,0,nan,8,22,0.36363636363636365,8861,20577,0.4306264275647568
497,7523.075708954733,73.14902843444962,0.8016779721528026,0.19671545876472687,0.0003570153516601214,0,10.554643249425295,0.8636573049792019,0.6237725341904511,5602,25,20.49022538093093,4.0,0.4565616612515892,1.528434851172876,0.33634375,71.128726,0,0,nan,0,0,nan,0,0,nan,9696,21237,0.4565616612515892
498,9355.151616990823,90.6641292899008,0.8027984258854395,0.19428654715056115,0.00043725404459991256,0,9.18005655848725,0.8852040980364166,0.6462292729834151,6861,32,18.79179999432807,4.0,0.4315061871616396,1.5614497365019389,0.3535,87.962376,0,0,nan,0,0,nan,0,0,nan,8927,20688,0.4315061871616396
499,7081.916283660022,68.57742287849373,0.8051922701542065,0.19305094671091158,0.00019519812609798947,0,6.613572420191427,0.8525682368993754,0.6675275844712942,5123,24,22.976855538921157,3.9994189060556025,0.406087638466817,1.5890452876376988,0.36231793461273987,65.654138,0,0,nan,0,0,nan,2,17,0.11764705882352941,8283,20385,0.4063281824871229
500,7739.869865433635,68.01431686537839,0.8674672957323611,0.1303881621273858,0.0006433626420759168,0,9.280138724875403,0.85779519333317,0.7716090216037592,4663,20,24.967958603386514,3.9953144517214083,0.40230282664558215,1.5962111099702228,0.36588117322637254,64.41687,3,7,0.42857142857142855,6,15,0.4,33,87,0.3793103448275862,8099,20127,0.4023947930640433
501,6541.434122902235,65.44459287815754,0.7875605815831987,0.210016155088853,0.00020193861066235866,0,8.832468260656306,0.8477924614978453,0.6297027291003151,4952,23,23.10771469951013,3.999488333722713,0.4262168674698795,1.5657070707070706,0.351440895167844,62.048812,0,0,nan,0,0,nan,3,12,0.25,8841,20738,0.42631883498890927
502,9054.337398494648,74.39388219303396,0.9150431813617192,0.0835509138381201,0.0004016870857601928,0,6.847144755441478,0.8525178461645772,0.8273394538123143,4979,20,22.677299713751527,3.969726795265712,0.4133526995893018,1.5900005112213078,0.3677644078530716,72.921846,10,11,0.9090909090909091,46,82,0.5609756097560976,243,528,0.4602272727272727,7954,19345,0.41116567588524167
503,7369.701772696622,60.35547516470501,0.9195085255767302,0.07823470411233702,0.00025075225677031093,0,6.9774844181208415,0.8522088204398579,0.8443513637634033,3988,16,22.023539656550852,3.916659193211764,0.4179499144501478,1.5782215122470713,0.36070138221353043,58.427504,43,53,0.8113207547169812,221,490,0.45102040816326533,776,1685,0.4605341246290801,7021,17059,0.4115716044316783
504,8407.9549579245,72.31772121236246,0.8813352330551598,0.11642580907795644,0.0002035416242621616,0,9.037123094891982,0.8476259969344335,0.7821772153428433,4913,21,20.249650676327537,3.993520143202955,0.3992565055762082,1.598742395583048,0.3677134261000376,69.21513,0,1,0.0,12,19,0.631578947368421,39,111,0.35135135135135137,8004,20044,0.39932149271602474
505,9398.224063220132,87.0981827542926,0.826914080773429,0.17090285357866833,0.0,0,8.645587947688913,0.8753274182508015,0.6922174757751806,6413,30,22.218515404409764,3.999847276930591,0.41448820442395407,1.583291368717897,0.36280392524532784,83.515716,0,0,nan,0,0,nan,2,3,0.6666666666666666,8449,20386,0.4144510938879623
506,8825.207398562765,82.57200043520044,0.8232865400495458,0.17489677952105698,0.0,0,8.771827532621934,0.8654609808146264,0.7015698018539552,6055,28,21.74781661533602,4.0,0.40365661344372167,1.5932048681541582,0.365875,79.12928,0,0,nan,0,0,nan,0,0,nan,8191,20292,0.40365661344372167
507,7236.654185922913,65.17569145942508,0.8453785116877547,0.15183358352991635,0.0,0,5.939996192324695,0.8542327963716237,0.732325400035409,4663,21,21.781080659919166,3.9971372579015387,0.3919754613367635,1.6008618920582802,0.36779056674590266,61.809186,0,0,nan,0,1,0.0,19,64,0.296875,7904,20148,0.39229700218383956
508,6627.602990384254,66.38627255992095,0.786346645681684,0.21148927798544168,0.0,0,7.288259239885124,0.8596677434238128,0.642056774586276,5083,24,23.70841345852851,3.9991077848207865,0.40889344462341976,1.5819701190174729,0.359641171506267,63.344684,0,0,nan,0,0,nan,5,20,0.25,8372,20467,0.4090487125616847
509,8544.438936990104,82.79769408348315,0.8033073620607409,0.1947845444426777,0.0001590077913817777,0,6.417459576087749,0.860813211159719,0.6541122319425273,6289,30,24.590315491918027,3.9994653085549468,0.41750940446528895,1.576254197363805,0.3602237919609927,80.35163,0,0,nan,1,3,0.3333333333333333,3,5,0.6,8542,20461,0.41747715165436683
510,9962.845717546512,91.43210380510787,0.8349992540653439,0.16380725048485753,0.0001491869312248247,0,9.238528121636215,0.8635155040960871,0.6909041891319824,6703,30,22.955650829384762,3.999384929027642,0.43013725204908093,1.5645209431897324,0.3555152689650861,88.867916,1,1,1.0,1,2,0.5,1,6,0.16666666666666666,8866,20610,0.4301795245026686
511,8887.757190866729,69.80902094835837,0.9548487544483986,0.043816725978647685,0.00044483985765124553,0,7.610234441253645,0.862328367360517,0.9143214314876632,4496,17,19.20219897077007,3.8553469882684936,0.4022783113692205,1.6000227583067819,0.3712961662687825,68.348136,148,197,0.751269035532995,440,936,0.4700854700854701,904,2071,0.43650410429744085,5712,14704,0.38846572361262244
512,10226.437597184111,87.50417907292653,0.881581132702209,0.11642584288324198,0.00016608536787908985,0,9.588141654126765,0.8636872339599816,0.7862474850194425,6021,26,22.308635183006277,3.9990562337986595,0.4198911284390172,1.5786621167260502,0.3622830336200156,84.55799,1,1,1.0,3,4,0.75,3,6,0.5,8555,20380,0.41977428851815507
513,9031.153169540674,80.03123800841934,0.858104517271922,0.1395925597874225,0.000354295837023915,0,9.202014281912748,0.8482322509348849,0.7460959128731284,5645,25,27.623841412150547,3.999709354841636,0.40704064960142594,1.5975194428912722,0.3687451164244413,77.16663,1,1,1.0,0,0,nan,3,3,1.0,8217,20193,0.40692319120487297
514,7906.391363759382,67.3483218675253,0.8838156484458736,0.11404072883172561,0.00042872454448017146,0,7.803929897309718,0.8606397877396971,0.7737862935848624,4665,20,24.467172584807678,3.986026513151392,0.417977417287116,1.5823642430983922,0.3629138656782057,65.090868,2,2,1.0,17,30,0.5666666666666667,105,254,0.41338582677165353,8353,19995,0.4177544386096524
515,9228.533062280256,85.43224381727154,0.8290638836179633,0.16888045540796964,0.0006325110689437065,0,11.384258961483297,0.8630376487017328,0.6647878243854823,6324,28,26.454374663615617,3.9983641482360803,0.4399632477392524,1.5615026762042918,0.35337711069418387,83.182512,0,0,nan,0,0,nan,21,43,0.4883720930232558,9077,20636,0.4398623764295406
516,10096.003183555951,82.83054557153628,0.9143472795834081,0.08349793499730652,0.0005386963548213323,0,11.44115794163148,0.8614288679289784,0.8255655263032289,5569,22,20.384947063033575,3.958633600578123,0.4287063736700805,1.5707804455319365,0.3585278734532466,80.647156,10,12,0.8333333333333334,53,119,0.44537815126050423,399,900,0.44333333333333336,8161,19083,0.4276581250327517
517,7816.9604742959655,63.5112732869851,0.9255702280912365,0.07106842737094837,0.0016806722689075631,0,10.691746658160595,0.8540378860132083,0.8560743811587583,4165,16,22.329182195150096,3.87526600962663,0.3964959267938846,1.6187285123244566,0.3750392300449838,61.424724,110,131,0.8396946564885496,335,810,0.41358024691358025,1100,2795,0.3935599284436494,5561,14186,0.3920062032990272
518,9017.252548468301,79.31935951494916,0.8616776024117752,0.13637169710941657,0.0003546728143287817,0,9.30886036976684,0.8400166718065664,0.737399829564176,5639,24,21.709253119632805,3.999222400246339,0.417301922982344,1.5934739314711739,0.3643752539935603,77.049572,0,0,nan,0,0,nan,10,23,0.43478260869565216,8475,20310,0.4172821270310192
519,8953.545823843011,74.44847177607619,0.910392798690671,0.08776595744680851,0.0004091653027823241,0,8.378823442115443,0.857242236628897,0.8362834170468969,4888,20,20.286502997964398,3.9791733529645277,0.4296482412060301,1.5714575411913816,0.3577801683224704,71.17985,6,7,0.8571428571428571,36,69,0.5217391304347826,270,551,0.4900181488203267,8409,19671,0.42748208021961265
520,7916.540300875158,75.21197441208565,0.8136991213914291,0.18450779989241528,0.0005379236148466917,0,7.319540003811803,0.8257736987892609,0.6810727737525617,5577,26,26.43488521380891,3.999108738189901,0.3844402852951591,1.6366497089211727,0.3820256330103157,72.350178,0,0,nan,0,0,nan,7,19,0.3684210526315789,7593,19750,0.38445569620253167
521,7740.840617113292,78.07104691652671,0.781437125748503,0.21490352628077178,0.000998003992015968,0,7.681433881790035,0.836406668066304,0.6347452485702929,6012,29,23.895815009756284,4.0,0.3862463034434364,1.622047653730101,0.37653125,74.864804,0,0,nan,0,0,nan,0,0,nan,7706,19951,0.3862463034434364
522,6346.084457231747,60.64459396398189,0.812624584717608,0.1858250276854928,0.00022148394241417498,0,6.640567492199048,0.843844524494299,0.6689582419344219,4515,21,20.138758774529215,3.9975330571226677,0.41066246987655536,1.5907031210223512,0.3640173907603766,58.477644,0,0,nan,9,14,0.6428571428571429,14,30,0.4666666666666667,8327,20289,0.4104194391049337
523,8529.674509953498,70.30606410091212,0.908256880733945,0.08960955835289097,0.0002133560913164071,0,6.786313758433867,0.8310370440167139,0.8656043855814884,4687,21,22.182868190805053,3.9892764298529793,0.3725400457665904,1.6329778933680104,0.38323296951449004,67.059784,4,5,0.8,14,27,0.5185185185185185,60,126,0.47619047619047616,7248,19507,0.371558927564464
524,8201.74952779609,66.62862210829589,0.9285048905449464,0.06986492780624126,0.0,0,7.884941475261295,0.8382843264349537,0.8788953075587241,4294,18,25.5568501785898,3.9723112856930505,0.38274381517072176,1.6213912133891213,0.37852604828462516,63.800052,12,17,0.7058823529411765,46,113,0.40707964601769914,184,498,0.36947791164658633,7246,18936,0.3826573722010984
525,6711.118180077412,58.585422948218984,0.8711133400200601,0.12637913741223672,0.0005015045135406219,0,7.971973646572186,0.8420874619105716,0.7911823176643277,3988,17,21.387095286307712,3.97885935107606,0.4083370463884351,1.5859741330447776,0.360912484971208,54.982418,12,12,1.0,46,93,0.4946236559139785,165,419,0.3937947494033413,8025,19675,0.4078780177890724
526,10392.145077499574,87.5620614675329,0.8934841323430115,0.1038149898717083,0.0005064145847400405,0,9.993581085165545,0.8476075666004445,0.8137007110231848,5924,26,24.58980333131423,3.9986711893120264,0.3950808996643791,1.6144368004928638,0.37588319889951854,84.083936,0,0,nan,3,6,0.5,8,14,0.5714285714285714,7876,19943,0.39492553778268064
527,9039.024113575935,82.0456214940936,0.8391177979141734,0.15797572234570012,0.0005129081894340913,0,9.569430900534371,0.8358853874026501,0.7297461067973072,5849,27,24.566188017236087,4.0,0.3974824618140206,1.6130936965867302,0.37190625,77.625194,0,0,nan,0,0,nan,0,0,nan,7989,20099,0.3974824618140206
528,9241.207572589741,88.71782403640063,0.8073727149116181,0.18990784106360478,0.00015108022359873092,0,6.753554789261601,0.8480311963269176,0.6733656256283459,6619,32,23.3913017967071,3.9988175491584608,0.39548586837111754,1.6121317869239453,0.3739723029791491,85.55142,0,0,nan,0,0,nan,12,23,0.5217391304347826,7908,20003,0.3953406988951657
529,9676.983383189243,80.51293229368319,0.9069681245366938,0.09117865085248332,0.0009266123054114158,0,11.535236670851853,0.8457978889210852,0.8070173856973945,5396,21,22.38322363216735,3.983255433517091,0.41392486725224553,1.5897278493963576,0.3647826498124389,78.355522,3,3,1.0,26,57,0.45614035087719296,172,407,0.4226044226044226,8140,19684,0.41353383458646614
530,8946.8686661492,86.0340817269535,0.8052008720024915,0.19168483338523826,0.0007785736530675802,0,8.797567555964461,0.8273812286665393,0.6833795905693046,6422,30,21.97389763177521,4.0,0.3719848293299621,1.6415870838389701,0.38203125,82.00822,0,0,nan,0,0,nan,0,0,nan,7356,19775,0.3719848293299621
531,9934.392968761547,84.6946887276598,0.8832443602548649,0.1150335801618736,0.0,0,9.347887187067904,0.8364163010774811,0.8002249215099081,5807,25,20.58636797862901,3.9982399107726625,0.37967779405080554,1.6336344175847126,0.38075431573680263,80.929794,0,0,nan,3,10,0.3,12,39,0.3076923076923077,7503,19752,0.3798602673147023
532,7057.854968402781,61.86129411131997,0.8671034160037435,0.13079082826392138,0.0004679457182966776,0,6.673730773418436,0.8245832509750429,0.7821089128711967,4274,19,20.724803752711495,3.990817960622883,0.3890368286188012,1.6200405595132858,0.37555297587299596,58.932486,0,0,nan,8,25,0.32,97,214,0.4532710280373832,7638,19664,0.38842554922701383
533,8273.508763310483,75.14603487337833,0.8401624215577704,0.15743816906607605,0.00036913990402362494,0,7.622079113186927,0.8403510307350774,0.7225595305297705,5418,25,21.850994285737784,4.0,0.3672920892494929,1.6386962190352021,0.38375,72.359748,0,0,nan,0,0,nan,0,0,nan,7243,19720,0.3672920892494929
534,8739.602696342521,80.7796161097116,0.8307613168724279,0.16752400548696844,0.0,0,11.954174834081485,0.8397455319440617,0.7151250471017495,5832,27,23.031082554276963,3.998778826707365,0.40118694362017804,1.6001532567049808,0.3679077182781581,77.058504,1,1,1.0,3,5,0.6,3,6,0.5,8105,20208,0.40107878068091846
535,5367.58334140218,51.73259156869185,0.806543019062339,0.19088098918083463,0.0005151983513652757,0,5.039061680193447,0.8413424829504655,0.6587756098180332,3882,18,24.295062840211685,3.99674618518439,0.3972731779871096,1.6069223185096777,0.36874061091637456,49.71616,1,1,1.0,5,7,0.7142857142857143,24,59,0.4067796610169492,7983,20103,0.3971049097149679
536,9894.768282226134,92.18185610116223,0.8247407407407408,0.17274074074074075,0.0002962962962962963,0,15.127156029363514,0.8540175915580908,0.6704943804051514,6750,30,20.413016851373584,4.0,0.4269482884195193,1.5723568226464515,0.35640625,88.083532,0,0,nan,0,0,nan,0,0,nan,8793,20595,0.4269482884195193
537,11025.403484047842,99.09023289608216,0.8484328037784457,0.1497065979676542,0.0001431229426077,0,12.327721286749307,0.8493949195774222,0.723184103406423,6987,31,23.50317502790351,4.0,0.4153324820744524,1.5873594652081435,0.3636875,94.176622,0,0,nan,0,0,nan,0,0,nan,8457,20362,0.4153324820744524
538,9881.004266703332,92.2241302418332,0.8238074139713484,0.17397725594446906,0.0,0,15.345043785212296,0.8657723055299861,0.6652196294727254,6771,30,23.471593276905878,4.0,0.4427090796198118,1.5485649021749925,0.34571875,88.20495,0,0,nan,0,0,nan,0,0,nan,9269,20937,0.4427090796198118
539,8267.005178099731,79.6552577314224,0.8054821664464994,0.19253632760898282,0.0,0,9.528684493020247,0.8530742625785794,0.6399029802017485,6056,28,22.881450008555394,3.999503529219439,0.4172693510555121,1.5791802866482274,0.36040006250976714,77.723482,0,0,nan,0,0,nan,3,11,0.2727272727272727,8536,20453,0.4173470884466826
540,9764.101685416437,93.74785923642423,0.8068779309364786,0.19056416086400454,0.0,0,11.109372395227876,0.847884899307091,0.650380957537134,7037,32,22.27537516398505,3.9997288018325374,0.41965587634878976,1.5752167775761243,0.3569821227653457,89.96709,0,0,nan,0,0,nan,3,12,0.25,8631,20562,0.4197548876568427
541,7616.514639089954,75.79306814237357,0.7869712351945855,0.2093062605752961,0.0008460236886632825,0,7.555596848347008,0.8710453187967693,0.6151103847601482,5910,28,24.269235434908204,4.0,0.42550591455665265,1.5780816388314245,0.3606875,73.797686,0,0,nan,0,0,nan,0,0,nan,8705,20458,0.42550591455665265
542,5422.766596187102,51.27643303712777,0.8194671016856987,0.17727025557368134,0.001087547580206634,0,8.54862917159081,0.8813930752241442,0.6901205653514856,3678,17,22.26864670876696,3.995754253819562,0.418675870114719,1.5733151183970857,0.3559576732828251,47.686562,1,1,1.0,10,13,0.7692307692307693,43,94,0.4574468085106383,8559,20464,0.4182466770914777
543,8131.440154817047,71.08535946436184,0.8665473349244233,0.13126491646778043,0.0007955449482895784,0,10.812668483382357,0.8607543741849918,0.7286125038962369,5028,21,21.114475362328687,3.993121903049323,0.4229825250343609,1.5810044552450384,0.36161945349711705,69.51624,1,1,1.0,6,13,0.46153846153846156,54,122,0.4426229508196721,8556,20236,0.42281083218027277
544,10387.658228948127,96.32547834965189,0.8281757806980359,0.16928076868729688,0.00028260562385191464,0,13.448006152312912,0.865439755621257,0.6701914017847409,7077,31,24.35313040206001,3.988440504520555,0.4518852537657104,1.5432245301681504,0.3457615415999749,92.805282,0,0,nan,1,1,1.0,134,284,0.47183098591549294,9285,20561,0.45158309420748016
545,9285.92767340345,77.27728284500756,0.9061476199653112,0.09173251108113317,0.0001927153594141453,0,12.168076181058629,0.8472857422360871,0.8041383485418797,5189,20,24.3865406607511,3.973342326970183,0.4360147601476015,1.562939199511152,0.3527482325966499,74.889514,17,17,1.0,49,121,0.4049586776859504,334,764,0.43717277486910994,8462,19423,0.435669052154662
546,9335.308795414014,74.50356195364424,0.9381233462243028,0.06085894565438632,0.0002035416242621616,0,9.289669154881425,0.8554215483172948,0.8659608179538044,4913,19,23.16941851253878,3.918663728134901,0.420578178427106,1.5823193312876944,0.3637472393446946,73.474252,33,44,0.75,209,493,0.4239350912778905,726,1518,0.4782608695652174,7150,17247,0.41456485185829417
547,11419.599186170928,92.31867814808687,0.9278299555116164,0.07035755478662054,0.00016477179106936892,0,14.037029256360846,0.870200130389723,0.8389987617003507,6069,24,22.982366851924446,3.993071076456842,0.4397622643347786,1.5650139386698527,0.35670187094550126,89.64407,1,2,0.5,4,15,0.26666666666666666,82,154,0.5324675324675324,8940,20356,0.43918255059933187
548,10667.217700433357,92.63911120369343,0.8716594157862027,0.12647607209446862,0.0004661280298321939,0,13.917147855433376,0.8570092640645289,0.7571758972117265,6436,27,22.573680022105744,4.0,0.4270909356298351,1.5715861792287247,0.35771875,88.811594,0,0,nan,0,0,nan,0,0,nan,8778,20553,0.4270909356298351
549,9045.30014553139,75.66053486511359,0.9016909162406607,0.09693275658670861,0.00019661816751867872,0,16.063506170761606,0.8513372024975885,0.7908611094150899,5086,20,22.639821830123772,3.9856408642142904,0.4440625453841313,1.5538700310403524,0.3495292376483925,72.711388,5,5,1.0,24,53,0.4528301886792453,149,341,0.436950146627566,8995,20258,0.44402211472011055
550,9874.444470233058,93.0097507296554,0.8195899100162266,0.1786399173919457,0.0,0,13.506418791059469,0.8478226486731797,0.6776897106887881,6779,31,21.588706089396165,4.0,0.432896259159275,1.562118635590677,0.35175,87.968246,0,0,nan,0,0,nan,0,0,nan,8980,20744,0.432896259159275
551,9907.897665823017,84.69004705860671,0.8815108658157985,0.11659192825112108,0.00017247326664367022,0,13.538629087379723,0.8596324241247816,0.7860284415699121,5798,25,20.878513423233937,3.999471938550102,0.4194397076735688,1.5755928107536625,0.35849351461165807,80.22491,0,0,nan,0,0,nan,3,13,0.23076923076923078,8606,20512,0.41955928237129486
552,9682.230104810664,87.76290428623341,0.8421731420280509,0.1554086732226342,0.0,0,12.970472686640438,0.8535273657413999,0.7291133081257888,6203,28,21.758899507740406,4.0,0.41526538967685334,1.579412805093739,0.35884375,82.395172,0,0,nan,0,0,nan,0,0,nan,8520,20517,0.41526538967685334
553,8153.258652849188,74.77024773551966,0.8378028481597929,0.1599778065470686,0.000184945441094877,0,9.486728422474261,0.8497635906704983,0.6979259761826128,5407,23,21.440222894815783,3.9996953542175784,0.42111903722036204,1.574911122397156,0.35595074384298037,72.288302,0,0,nan,0,0,nan,2,9,0.2222222222222222,8676,20598,0.42120594232449754
554,9863.464690654811,90.62482665280876,0.8335607094133697,0.16416552978626647,0.0,0,11.25327764744587,0.8406677917190973,0.6853148538305814,6597,29,22.60040572436042,4.0,0.4059869036482694,1.5941254327020973,0.36528125,87.633976,0,0,nan,0,0,nan,0,0,nan,8246,20311,0.4059869036482694
