update,reward,throughput_mbps,completion_rate,deadline_miss_rate,retx_drop_rate,retx_overflow_drop,mean_sinr_db,direction_corr,jain,n_arrivals,n_active,mean_speed_kmh,mu_depth,mean_delay,p95_delay,mean_qlen,buffer_overflow_rate,p_arrival_ep
244,2705.864558824086,94.52659850450857,0.5243913558858393,0.4664903802316039,0.005379775690708489,0,10.197059146138523,0.8555112750481919,0.6180315917661445,10967,31,18.506519771273794,3.244330929133404,3.1486697965571206,7.0,43.675,0.0,0.3550557285269525
245,6354.514126310738,71.99414459032138,0.7176567656765677,0.27706270627062707,0.0028052805280528053,0,11.071866075579816,0.8641867990369089,0.7964879620579812,6060,25,17.9649320931643,2.7249865028822766,2.699011266957921,6.0,17.332,0.0,0.24075910392604527
246,6132.145233804125,72.65132355930365,0.7022462960012745,0.2913812330731241,0.002708300143380596,0,18.095963060267504,0.8556224626465874,0.7834379428975002,6277,30,17.329928208793177,2.675570761619009,2.4471415607985483,6.0,17.492,0.0,0.2077507947255135
247,6458.231081566722,83.02150215812746,0.6655181553140737,0.32865094089583885,0.0026504108136761197,0,23.43259565899048,0.8589666516593698,0.805476605602044,7546,23,17.535330799375203,2.95422783603142,2.921346077260056,8.0,24.167,0.0,0.3244058771912868
248,5221.221553499513,82.36261024500786,0.6191189317359291,0.3741420192187695,0.0033695245226506927,0,11.324529033760744,0.8477706285139073,0.7164500148791131,8013,26,18.810912696329744,2.9189192964007162,2.9917355371900825,7.0,27.843,0.0,0.31162587830041355
249,1494.4545197883683,27.980360060419507,0.5942608063930258,0.400653832183073,0.0,0,11.380820244749636,0.870687777680948,0.7083104516056965,2753,18,17.942688380608274,1.5897691821304643,2.5079462102689485,7.0,9.173,0.0,0.15680195727191096
250,3769.6792561745156,105.12898828079886,0.5413584969820624,0.4532857264303324,0.0017002465357476835,0,12.208261145903572,0.8724612385023617,0.6301812013885363,11763,30,17.794006928800876,3.12803037999251,3.0697236180904524,7.0,45.906,0.00016999575010624734,0.38963671067924865
251,2044.8462622048137,87.38921290573508,0.5132347216815881,0.4816076294277929,0.0016543402101985207,0,15.464400822210077,0.8686445149694131,0.5968816762730268,10276,26,16.60337451548352,2.821060244673881,2.872013651877133,7.0,40.682,9.730466089325679e-05,0.3941469018779239
252,2107.9066866455682,73.77579045498072,0.5298701298701298,0.4669421487603306,0.0005903187721369539,0,11.809629898631794,0.8513794578316864,0.5940142423410036,8470,24,14.715176180037677,2.4929849208098216,2.617424242424242,5.0,32.319,0.0,0.3521183598874552
253,3748.8972244357797,67.41194735187679,0.6069849690539346,0.38962569997052754,0.0002947244326554671,0,14.814978320728876,0.8484186396634619,0.6374763433035544,6786,25,16.570661523506487,2.1162180733435756,2.083515416363195,4.0,21.373,0.0,0.2754975192646941
254,5746.69636203377,68.4657634658909,0.7074818442830603,0.2894781286944773,0.0005066711704104037,0,20.806142320903263,0.8757170774972902,0.7577020230835212,5921,27,16.792935998966605,2.0673420532106155,1.996657913583194,5.0,15.056,0.0,0.22098976041772178
255,4190.603031181737,43.46436842368533,0.7670798501008936,0.22946093975208995,0.0005765350245027386,0,12.873219132729506,0.8491423062662339,0.8131806033214255,3469,17,18.385900291293577,1.4694315582169821,1.7760240511086058,4.0,7.129,0.0,0.20349241530763093
256,5541.117060412557,61.65488871086539,0.7343382928739233,0.26272513703993733,0.00039154267815191856,0,18.191153912646328,0.8701687718070394,0.7914491114025145,5108,29,19.203154607688816,1.9433748630319962,1.9728072513996269,4.0,12.172,0.0,0.17615859929040112
257,5286.236253316067,55.16423802671863,0.7569048162519972,0.2403560830860534,0.00045651677699155445,0,20.429214261001146,0.8491187886587046,0.8706249988138401,4381,21,16.303841684471095,1.8987812496758616,2.2053679131483714,7.0,10.217,0.0,0.21081528725037638
258,4551.719468875938,76.01375778360864,0.6125606398321751,0.38088370263537435,0.0032778287662252525,0,9.216242299421427,0.8699531907657326,0.6927176923231994,7627,29,16.955317374665757,2.8711463975383156,2.792594178082192,6.0,26.017,0.0,0.2615380689834569
259,4057.38390311688,93.33697409982507,0.5658078689834232,0.4303974435789894,0.0011983223487118035,0,13.372754357891612,0.8544876257892534,0.6249274647079661,10014,31,17.32413404590112,2.878457271629056,2.6456053653370986,6.0,36.22,0.0,0.3243941059760299
260,4082.9851236241047,58.49324618249203,0.6507734303912648,0.3454049135577798,0.000545950864422202,0,12.348958540804762,0.8623649698164753,0.7041189246597085,5495,20,19.165778616560335,2.0123358069096224,2.36744966442953,6.0,16.663,0.0,0.2792857825606967
261,5680.263794559546,102.48816589071735,0.592925375957628,0.40064314764021564,0.0028374160597748983,0,17.15910294431339,0.8643675433300317,0.7017522235406284,10573,29,17.859738366849207,3.2517229459612462,3.1757856117403094,8.0,38.544,9.457159069415548e-05,0.3661779780269971
262,3569.1239492395416,95.56700210713068,0.5501542488548191,0.44442367018790313,0.00149574647097317,0,11.299621818295124,0.8637598789617289,0.617258879877012,10697,31,20.506782783221524,2.941558654733086,2.800679694137638,6.0,40.283,0.0,0.34368566084755026
263,1660.963073122387,30.559024915258355,0.6012207527975585,0.3960664632078671,0.00033909799932180403,0,13.788101836685545,0.8613057317251567,0.6954530842231452,2949,17,19.34799701628655,1.3571695146999645,1.7890580936266216,6.0,8.698,0.0,0.17553139376422983
264,6367.971744918646,67.63909611453761,0.7500459474361331,0.2464620474177541,0.001654107700790296,0,22.434290611698415,0.8639636834229947,0.8290127785634855,5441,26,18.099528603607883,2.1701429493247577,2.1085518255329574,6.0,12.554,0.0,0.2086795873468971
265,3738.983568396992,98.77681696590884,0.5482279868469127,0.44592619656558274,0.0015527950310559005,0,12.104603239552961,0.8838670187095501,0.6230666455103296,10948,28,17.32705883447441,2.941050501092976,3.042485838053982,7.0,42.225,9.133254178463786e-05,0.3901694332299169
266,5801.37035429488,72.18818432743393,0.6833541927409261,0.3105444305381727,0.0020337922403003755,0,14.768440178395245,0.8588438506980552,0.7843545474802168,6392,25,16.566229231053764,2.6385106969661747,2.7374084249084247,7.0,19.65,0.0,0.2570088726205607
267,3730.139246587114,76.16175690322373,0.582785563685973,0.41287362024060525,0.001364256480218281,0,11.563812917065848,0.8839135755078277,0.6342047709398497,8063,24,18.04854427986492,2.5476340654292757,2.746541817407959,6.0,28.843,0.0,0.33896685014449923
268,2938.598892022825,66.39076418135834,0.5736909687544586,0.42231416749892997,0.0005706948209444999,0,14.350468988779028,0.8676202650933618,0.6107906429890841,7009,32,17.256683714371448,2.1194332495106947,2.0186520765978613,4.0,22.851,0.0,0.21663726282251744
269,3955.2115120741582,43.526384931954404,0.740432612312812,0.25707154742096505,0.0,0,12.142904075589193,0.8705658551942289,0.778472032964809,3606,22,17.242912602551606,1.4812520337184893,1.7917602996254682,3.0,7.894,0.0,0.16829397707405735
270,5192.383641324788,47.54353712665737,0.8373302513724357,0.1612250794568044,0.0002889338341519792,0,16.908843049877007,0.863703530468464,0.8603454792482274,3461,22,17.22175949895908,1.4115555500265202,1.7208419599723948,4.0,5.433,0.0,0.1524832067717822
271,3769.978080644852,68.86181916279808,0.6037412537483935,0.3918320719691561,0.000856775667571041,0,18.38473065540626,0.8633861411387573,0.6513443063959362,7003,31,17.54171920792752,2.070104882629741,1.9730368968779566,5.0,21.498,0.0,0.22502127942626887
272,6170.6722567201305,74.99272294271582,0.6970203709334144,0.2990270598966251,0.0004560656734569778,0,11.75643723226765,0.8712480281464615,0.7428188197226531,6578,31,15.472754078827366,2.530458848973957,2.480916030534351,5.0,18.926,0.0,0.2113698589006475
273,8270.459913224538,98.50913694215798,0.6976797876024472,0.29712570702989727,0.002308669052291354,0,15.988687942353083,0.8622645384246809,0.7771578368567584,8663,26,17.71698249602939,2.805804344191134,2.6586697551290537,7.0,25.114,0.0,0.3366551757771651
274,3684.508175315648,54.5662576927647,0.647070274479268,0.349425734864707,0.0,0,18.61098188481401,0.8769613454830733,0.6954416067966306,5137,19,17.709176200120396,1.5874007540107127,1.8206979542719615,4.0,14.238,0.0,0.27207429183777
275,6058.839918547207,80.2428730859866,0.6618127381600436,0.3331518780620577,0.0008165487207403375,0,22.049704606333247,0.8538879203775813,0.7711671703341113,7348,20,17.041405386716658,2.5696585800862826,2.828912194118857,7.0,23.069,0.0,0.3687793638573559
276,4806.959159188267,85.34706837319769,0.5959150516421028,0.3959614715098062,0.003829639085528606,0,15.629440936705944,0.8626391776885096,0.7052721881848966,8617,29,17.27558360024329,2.996517168675743,2.8223953261927948,7.0,30.304,0.0,0.29899294062440906
277,4420.9862611641975,50.40773912293201,0.7184834123222749,0.2772511848341232,0.0,0,13.530752108951798,0.8606136166306461,0.8166960699837024,4220,23,19.01715267550789,1.9450274883552139,2.3670844327176783,6.0,11.339,0.0,0.18407063581405092
278,3778.045891612672,56.65950802708644,0.6425905188503173,0.3534901082493468,0.0005599104143337066,0,19.831432832835503,0.8576074437003062,0.7044968017379091,5358,20,16.924546611640167,1.6404829232895093,1.8684286959047343,4.0,14.821,0.0,0.27394672617574956
279,5738.677300025087,50.286621904582596,0.8591074936850969,0.13948919449901767,0.0,0,19.03585176468854,0.8683746226069311,0.9401027130964006,3563,23,17.884826401619424,1.7073564696034198,2.173799411956877,6.0,6.267,0.0,0.15765446287298587
280,3002.555884342773,105.66262856419264,0.5325438954675378,0.4628011433238056,0.0004083299305839118,0,16.027898573469578,0.8566744675614697,0.5670884028065034,12245,32,19.920315911995843,2.5557502656539133,2.466032817052599,5.0,45.68,8.165931732810714e-05,0.38360628204591796
281,4829.76308811462,68.78309116960051,0.6544027093596059,0.3417487684729064,0.0001539408866995074,0,17.72600271441126,0.8748330867594312,0.6967313763811708,6496,20,16.180918885964942,1.84164900180243,1.9691837214772994,4.0,18.465,0.0,0.3290146954170994
282,3381.8068058042845,38.71029704238963,0.7252168525402726,0.2738537794299876,0.0006195786864931846,0,15.775756368232951,0.8700929013713107,0.7918113473750434,3228,16,16.650972924985247,1.4700387573723712,2.1307133703545493,6.0,8.054,0.0,0.20038940049871357
283,1882.0622124422973,58.95664749641691,0.5427158273381295,0.4545863309352518,0.00029976019184652276,0,12.661126588874733,0.8669931987184377,0.5832918854868137,6672,21,17.593680386301905,2.0011596449973683,2.2372272852803095,5.0,23.869,0.0,0.31930883841073066
284,5309.801532320117,98.8665157091826,0.5857545428043922,0.407249052570207,0.002429307161597512,0,9.424250631377358,0.8892307195252709,0.6993901158351921,10291,30,17.821911393316523,3.3771266881871993,3.3642999336429993,8.0,38.891,0.0001943068104537064,0.34274446561648686
285,4509.0621813879325,81.65627669491886,0.6006944444444444,0.3959530651340996,0.0008381226053639847,0,12.12420256540759,0.8718349895052029,0.6686184961415825,8352,25,17.632988230458217,2.6175861167876184,2.742076938409408,6.0,28.894,0.0,0.33209321914052914
286,4770.153964126303,75.96558191746112,0.6249161861338339,0.3726699745205847,0.00013410218586562962,0,14.288580263055895,0.8998842171714816,0.6924994649505208,7457,19,16.90454545923272,2.3707331058104053,2.769527896995708,6.0,25.005,0.0005361211633829246,0.39700028209383087
287,6870.749711042269,71.50993521067902,0.7547919184942151,0.241063719564842,0.0012087722327749958,0,8.832684100323938,0.8740267967567843,0.8112540738809313,5791,29,16.492528184250727,2.655632744285697,2.7590940288263557,6.0,15.999,0.0,0.2014487152370258
288,6523.234943480412,71.95360187367291,0.728656518861681,0.2675380542686962,0.00016545334215751158,0,13.917062752516305,0.9172403405970234,0.7986761381004099,6044,20,19.006862630088474,2.3536044734307433,2.656675749318801,6.0,16.77,0.0,0.30255130999163904
289,5780.593045478763,67.37772567778335,0.707379569525111,0.28869149299624186,0.0015374103177314656,0,9.610294959893903,0.8958159884952704,0.7929472401104356,5854,23,16.630895733155533,2.519342761831644,2.8002897850760684,6.0,17.478,0.0,0.25757001254728584
290,5482.646589011695,53.96066409377571,0.7930133079847909,0.20508555133079848,0.0,0,14.57963075317641,0.8992164679308707,0.8197560110178737,4208,18,18.464126462020346,1.4822256437222607,1.7105184297273,3.0,7.899,0.0,0.2371823026117671
291,5087.853830534289,99.90938699806085,0.5865568747606281,0.40741095365760244,0.0013404825737265416,0,12.911323169570322,0.8920808580948848,0.6462170531588076,10444,31,16.510763620549504,2.9511742785384523,2.8184786157362063,6.0,37.617,0.0,0.33706491149312956
292,7692.898028943722,69.26561230484714,0.8392397545040586,0.15858245891902595,0.0,0,13.198079994294467,0.875400281809301,0.884056336999728,5051,20,17.235024348253795,2.053193107698516,2.1882519462137298,5.0,9.881,0.0,0.25491325109896723
293,4148.00510331809,36.54380932006934,0.8638117283950617,0.13541666666666666,0.0,0,19.60452496800492,0.8719380001166221,0.9053641210604114,2592,17,16.906692387903263,1.1916546009321924,1.4225100491290754,3.0,3.129,0.0,0.15044937601920919
294,4607.740211945596,63.13642552548376,0.6636175353814291,0.3320676561960649,0.0006903693476009665,0,18.015968229514023,0.8684226449240376,0.7126985901097973,5794,20,20.788239181202727,1.874514279325884,2.013524057217165,5.0,15.985,0.0,0.2928130022097637
295,6308.000627314921,100.36461137537734,0.6107838242636046,0.38082875686470297,0.005791313030454319,0,11.183217906276237,0.8576282569266842,0.745135300786445,10015,30,16.86508128078501,3.529222158426451,3.497793035801864,8.0,36.949,0.0,0.3311907007865739
296,6081.029419470468,56.568032718847384,0.8154506437768241,0.1804959465903672,0.0011921793037672865,0,13.750223699591642,0.854466840138325,0.8995252205971689,4194,18,15.684654586565227,2.2093800842838935,2.4327485380116958,6.0,9.244,0.0,0.23787563560978903
297,6602.297001310721,68.80149363403982,0.7569992821249103,0.24066762383345297,0.0008973438621679827,0,18.511836129184328,0.8463812737137719,0.8182221369665619,5572,20,15.491239282106443,2.3124324845868385,2.418918918918919,6.0,13.983,0.0,0.2799782322695958
298,5342.558069918106,52.35887162135917,0.7778054242348843,0.21174421497885046,0.006966907190843493,0,15.691385186576019,0.861100960251987,0.9171679606852932,4019,24,18.807220088542437,2.6313639200753385,2.905310300703775,7.0,10.764,0.0,0.1687542445558802
299,5377.027369989472,86.269026521296,0.6144266917293233,0.375,0.00775375939849624,0,12.598394125578833,0.8491359281704822,0.7136689514779533,8512,32,17.88643243583381,3.224627579544061,3.074378585086042,7.0,30.155,0.0,0.26808662209954603
300,5280.920989363518,67.3037831458845,0.6682660489741893,0.3227994705493051,0.0066181336863004635,0,13.641424318546475,0.8589075182580619,0.8032345431713231,6044,21,16.66604277621687,2.875091510348581,3.0356523892052487,8.0,19.628,0.0,0.28594428445114384
301,4748.9900212415105,48.799047713669914,0.7631302521008403,0.23056722689075632,0.0021008403361344537,0,20.283037011379466,0.8643823416687385,0.8509152195994748,3808,22,17.311990365331525,2.0048449095159553,2.2921541637990366,6.0,8.95,0.0,0.16911029527573843
302,6748.151190807579,66.69595258600296,0.782759953614225,0.2145342095090839,0.0005798221878623889,0,20.234982610477115,0.8498241045337158,0.8608571884953354,5174,19,16.688391536731253,2.1879509720867483,2.387654320987654,6.0,12.005,0.0,0.2759963788992889
303,6296.412816295708,73.43116247599441,0.7010506208213945,0.2932187201528176,0.002706144539955428,0,16.230430295080073,0.8482223528576427,0.8197818676149428,6282,21,15.056878386133118,2.7023636285549095,2.8201634877384194,7.0,18.611,0.0,0.29851871570843047
304,635.8080996765655,53.91724781059021,0.49461206896551724,0.500615763546798,0.0001539408866995074,0,17.108668150154898,0.8542768787814777,0.547208722446364,6496,19,17.695633238621888,1.6426771124172486,1.764394646747588,4.0,23.448,0.0,0.338492339500105
305,4753.3090305884725,60.86820012357232,0.6793751162358193,0.31876511065649993,0.0001859773107680863,0,18.22677476221434,0.8556878579691848,0.7910530599103145,5377,27,17.33951879464622,2.0365230378812567,2.244182863399945,7.0,14.827,0.0,0.1962274058769678
306,5893.980252020943,79.74240630721201,0.6482546475859302,0.347599304533904,0.00026748696001069946,0,11.40546474248547,0.8358665893788606,0.7991177722462197,7477,20,17.028807095443828,2.866305326251654,3.4229420259954613,8.0,26.388,0.0,0.37079130188034726
307,5775.829283899006,80.623332405819,0.6500665778961385,0.344340878828229,0.0018641810918774966,0,15.7754020786299,0.8540896666476961,0.744720710205461,7510,29,17.104127226438983,2.686042850728034,2.7474395739451043,7.0,23.852,0.0,0.2579854969909672
308,3344.079703817874,88.1250435023342,0.5517562946844886,0.4439954408869547,0.0011397782613200705,0,19.264816892899642,0.8730079340178445,0.6152526004038363,9651,30,18.20272101861071,2.525242842993405,2.4676056338028167,6.0,34.862,0.0,0.3204941873273681
309,6260.932475413191,66.27557852681197,0.7525252525252525,0.2454171343060232,0.0003741114852225963,0,23.007133546882432,0.8647981813396175,0.82305330106351,5346,27,19.13752347879098,1.839507302699756,2.1662938105891127,6.0,12.421,0.0,0.19683531298172557
310,5277.006101288483,68.90304511377936,0.6803843074459568,0.3173738991192954,0.0003202562049639712,0,23.98911278978746,0.8672727947253184,0.7112054749953609,6245,30,14.492471749564354,1.8557101395548967,2.0374205695457754,4.0,16.919,0.0,0.21141844869782025
311,3793.29526511339,53.60063159524261,0.6563957024123251,0.3399554023920535,0.00040543279951348065,0,15.706717692721204,0.8579902421610982,0.7170728278604663,4933,25,17.066093695522635,1.5329466207975215,1.9972205064854849,6.0,13.795,0.0,0.19644572918977923
312,3849.5484744348228,46.04992089783375,0.7081523128034756,0.28775875287503194,0.0,0,16.45116736967154,0.862792385928116,0.7689951062574778,3913,20,16.035875764642036,1.2580585715791432,1.7582100324792493,5.0,9.24,0.0,0.19397566173378855
313,3726.7931209161625,55.20951424980168,0.6484299749566558,0.3486804083991524,0.0,0,20.005274972568785,0.8855096681132765,0.6844197753085473,5191,24,17.425464707459554,1.3865404284628566,1.7825311942959001,4.0,13.992,0.0,0.2162158559230314
314,4104.434993824114,81.17018732858807,0.5881379962192816,0.40843572778827975,0.00011814744801512288,0,17.04693936611346,0.868011980695229,0.6468921754521894,8464,26,18.195645218335976,2.2391956105696966,2.5417838489353155,6.0,29.179,0.0,0.32513695916783697
315,5209.534930034971,88.18161150619811,0.6099886492622021,0.3869466515323496,0.0005675368898978433,0,12.63814267559027,0.8578259288877516,0.6817459249503588,8810,32,16.612695614060073,2.68927502974094,2.899888351321176,7.0,30.752,0.0,0.27278911916203863
316,4818.525015672515,52.19399727587992,0.7468324730173628,0.25129047395588927,0.0,0,15.655032431364095,0.8724222118933418,0.7961109972783005,4262,24,12.521414483047163,1.3567349022630406,1.868363179390512,5.0,9.491,0.0,0.17916808858115899
317,4398.738020000596,40.349642775652754,0.8356024506466985,0.16269571136827773,0.0,0,15.063483128990956,0.8615398949987929,0.884426333893512,2938,16,19.63333584602686,1.1496400236842534,1.5042769857433809,3.0,4.21,0.0,0.18580203960459815
318,4138.9488077334245,66.58044554308161,0.6278637770897832,0.36919504643962847,0.0,0,19.04428241424512,0.8658042292938363,0.6893021232534873,6460,31,16.663385306288582,1.6883307040116542,1.9748520710059172,5.0,18.965,0.0,0.204474583786057
319,5124.620995149401,64.68453737254035,0.6852304469273743,0.3102304469273743,0.00034916201117318437,0,17.376072268584412,0.8695600489671129,0.7567037035659477,5728,27,16.956311535539733,1.8252388037238785,2.256815286624204,6.0,15.87,0.0,0.20845701023778113
320,3312.245961273645,85.10132069317397,0.555996141892616,0.43928839352695315,0.0009645268459972136,0,13.8346197022371,0.8634176734941512,0.61179204054166,9331,28,15.944086773943978,2.2889109341714495,2.5001927525057828,6.0,33.378,0.0,0.3347878593451769
320,3312.245961273645,85.10132069317397,0.555996141892616,0.43928839352695315,0.0009645268459972136,0,13.8346197022371,0.8634176734941512,0.61179204054166,9331,28,15.944086773943978,2.2889109341714495,2.5001927525057828,6.0,33.378,0.0,0.3347878593451769
321,3213.230952094115,58.131615012106636,0.6042798913043478,0.3923233695652174,0.0005095108695652174,0,14.282934792728012,0.8633975421782486,0.6713774206090631,5888,18,18.21928020567529,1.7269887083120534,2.388701517706577,6.0,19.385,0.0,0.32704813387138476
322,4573.992870098946,110.16153597116178,0.5593262119967132,0.4368940016433854,0.00024650780608052587,0,12.513673789923052,0.8683290116726029,0.6350379596536787,12170,31,18.16303945802087,2.943463473037811,3.2872043484648157,7.0,47.765,0.0003285690816494168,0.3942430655818593
323,4537.682229144833,72.68905470908676,0.6300675675675675,0.36739864864864863,0.0,0,18.56722647688625,0.8836539079746539,0.6709012551992328,7104,32,16.626186752012195,1.853188496266146,1.9836907953529936,4.0,21.09,0.0,0.2222935516246207
324,5834.126644069134,79.73168267636423,0.6602007596310363,0.3368149755832881,0.0008138903960933261,0,12.656442951070543,0.8539665751777696,0.7235635625687833,7372,29,18.884180611827638,2.357367076691274,2.605506472159441,6.0,22.883,0.0,0.24981400806740187
325,4631.831609118179,87.61577100430267,0.5961984749696099,0.3999336943308653,0.0003315283456735551,0,19.28118805986341,0.8633716189101723,0.6426751391135878,9049,31,15.713974194811199,2.262982796019361,2.2585727525486563,6.0,29.434,0.0,0.29417346933915345
326,4572.84399932006,71.90848029205809,0.6287485582468282,0.3672145328719723,0.0,0,16.20003611302064,0.8554797494750173,0.6925343614163374,6936,25,16.552275694167875,2.139383073283804,2.3820224719101124,6.0,21.924,0.0,0.2820080684244457
327,5010.776113567767,62.016010882245304,0.6947040498442367,0.3014476818764889,0.0,0,18.198754990285902,0.8679129438337124,0.7370059428987645,5457,29,17.02512786666241,1.700173651770172,1.9522553415985229,5.0,13.959,0.0,0.19109489822279938
328,1855.5954420251726,35.900594311166806,0.594789356984479,0.40382483370288247,0.0,0,11.189031734327749,0.863045056688794,0.6732413529199774,3608,17,17.643803584485617,1.3207463705105522,2.217614165890028,6.0,11.735,0.0,0.21323970541603177
329,2641.4525093040893,43.41066871995118,0.6234759741812097,0.37341620846282575,0.0002390628735357399,0,15.440986374353603,0.849753956977204,0.6802169460299459,4183,25,18.17793014905814,1.3966322435205203,1.9217791411042944,5.0,12.449,0.0,0.1704508614801377
330,5177.934879562531,54.677139999602005,0.7534745955798587,0.24561403508771928,0.0,0,22.930649475894175,0.8487655519729602,0.8453997438058607,4389,28,18.090607328123845,1.824805030667815,2.258240096764439,6.0,10.565,0.0,0.1535172885478082
331,5333.108776395392,85.4689419941246,0.6216890367026963,0.37510393158332345,0.0004751158094785604,0,14.156822944749607,0.8482847978080389,0.694702285117503,8419,32,17.781362798734868,2.5474540411940074,2.61616354604509,7.0,27.634,0.0,0.26589053302708565
332,5799.163199766243,77.79736887537949,0.6694386694386695,0.32695772695772696,0.0002772002772002772,0,15.188222729116902,0.8685875094470152,0.7067703611189865,7215,20,17.952755181343342,1.8996678836641379,2.237474120082816,5.0,20.615,0.0,0.3650709265431644
333,7184.105874738616,96.8894423418602,0.6616887491578711,0.3334830451381091,0.0006737031214911295,0,19.742534513075036,0.8667588572480824,0.7336991246072153,8906,29,17.00851558330313,2.579573682530826,2.4724249109112506,7.0,26.724,0.0,0.30531268191730543
334,5665.743981358313,83.96363964727038,0.6362732919254659,0.3601242236024845,0.0006211180124223603,0,17.368197638245295,0.8671708091878287,0.7206742524054138,8050,20,18.56289482119435,2.3827581159904363,2.807887543928153,7.0,26.359,0.0,0.39873242199478925
335,7072.696688853737,82.75346381062208,0.7004441976679623,0.29539144919489174,0.000832870627429206,0,13.786545691016654,0.8537236109720938,0.8013341049004394,7204,26,17.91181090912025,2.769793687310997,2.9829567974633373,7.0,22.252,0.0,0.27574024497629246
336,3973.580795296023,78.85243819889729,0.5819721718088324,0.4131881427707199,0.0007259528130671506,0,18.270381053881334,0.858385009182872,0.6689920229208844,8265,22,19.243319876485,2.5195448548234896,3.015800415800416,7.0,30.389,0.0,0.37621913188692185
337,6497.983877571792,94.3296510523388,0.6338417329796641,0.36129531388152075,0.0008841732979664014,0,15.159300518750845,0.8593208986192978,0.7554295337360789,9048,24,16.734868203466938,2.9857614842918747,3.3630340017436793,8.0,32.108,0.00011050944855785169,0.37213349244548605
338,3628.8939361088796,43.688160488625655,0.7049798115746971,0.29125168236877524,0.00026917900403768504,0,24.241342904526295,0.8501839665232425,0.7913478768432456,3715,18,17.62036083572507,1.3406031147461674,1.9427262313860252,6.0,9.06,0.0,0.20496100494775105
339,5202.106978373483,81.32577460763243,0.6316784274193549,0.3655493951612903,0.00012600806451612903,0,23.46533945869563,0.85106935339918,0.681052076326728,7936,26,16.063467335891207,2.1515824278787736,2.2595252343905843,5.0,24.606,0.0,0.30640948174528837
340,8714.62997449318,83.61819228197197,0.7880937692782233,0.20835903763109193,0.0006169031462060457,0,23.95248179960737,0.8528160683646319,0.8922226525900676,6484,23,15.31860755348189,2.7519421275248974,2.921526418786693,7.0,16.93,0.0,0.2805395726378579
341,6441.787206674591,88.69379563440957,0.6484687083888149,0.3447524512770851,0.003147318726546423,0,19.997196886065815,0.8383157175677457,0.7692100298408819,8261,28,16.894087674080275,2.9671191031412794,2.991226432704872,7.0,27.314,0.0,0.29451388022894703
342,4453.400803785308,51.244807687439724,0.7160607455131155,0.2809479981592269,0.0,0,18.72490410415115,0.8473056026186645,0.8127011132513224,4346,22,17.72448621982941,1.8362990526828886,2.2953084832904884,6.0,11.289,0.0,0.19861820554357487
343,5256.846275822591,76.70184890949167,0.6363636363636364,0.3592552026286966,0.0008214676889375684,0,15.672019945737913,0.8580755787063217,0.7365565913825178,7304,21,15.671386339820135,2.5807572314490335,2.9272805507745265,7.0,24.444,0.0,0.3452376116893106
344,5761.640016414207,50.72940255078157,0.8556843267108167,0.14321192052980133,0.0005518763796909492,0,15.16240914693962,0.8382548979155017,0.9111832912836214,3624,17,17.715696117519325,1.709249223159786,2.2237987745888423,5.0,6.679,0.0,0.2132128348184339
345,5203.53718722908,71.01964986050397,0.6658035034272658,0.3319116527037319,0.0003046458492003046,0,23.319438183320443,0.8465363528441558,0.7186130398985829,6565,24,17.534216754225056,2.005562274852004,2.104781514527568,5.0,18.45,0.0,0.2733055979733918
346,4944.900723438448,56.80241272248322,0.7199588477366256,0.2773662551440329,0.00020576131687242798,0,16.990282940482444,0.84384037749377,0.7637278266997156,4860,20,15.042484222294185,1.7110537134068395,2.0834524149757074,5.0,12.354,0.0,0.24442274321471322
347,4098.732837942432,103.42310939633802,0.5433988519742564,0.4501652461297617,0.00287006435901896,0,11.361649260598972,0.846461820181932,0.6821529494256632,11498,30,15.920009677709626,3.453267705831512,3.6651728553137004,8.0,46.953,8.696408383337682e-05,0.3823772693299937
348,7347.152825718609,80.75171906941333,0.7331674473067916,0.2630269320843091,0.00043911007025761124,0,16.588147056507076,0.8457358187088426,0.773104853760398,6832,27,16.437216668393777,2.278461870380733,2.3998802156118986,5.0,18.008,0.0,0.2558110836074471
349,4579.954206785981,43.1280275359364,0.8151025481665631,0.1836544437538844,0.0,0,16.64944731348562,0.8465814161080563,0.8826080917392056,3218,17,18.595568803126753,1.5577733351277028,2.1204727411361035,6.0,6.41,0.0,0.19074496787538683
350,6973.786025593518,64.96076215120598,0.8140589569160998,0.18305504019789734,0.0008245722531436817,0,23.354498447620525,0.8473359410466926,0.9026274228186985,4851,23,18.958476597491348,2.1267614118576685,2.3638895923018484,6.0,10.31,0.0,0.20909457196232617
351,5421.783197158051,79.93043338587779,0.6394513389941215,0.35623775310254735,0.0006531678641410843,0,11.34823805761432,0.85376203505132,0.7018285409465663,7655,25,13.885909846070854,2.5412325678295637,2.8623084780388153,6.0,25.571,0.0,0.3089599065997918
352,3651.2725463537704,41.84699838053461,0.725206024438761,0.27223643080420573,0.0,0,18.530107030188084,0.8522332238238672,0.7850546010369782,3519,22,17.196709723448727,1.3332480447937323,1.6571316614420062,4.0,7.689,0.0,0.1599148251187199
353,5874.295729013232,73.00050795665905,0.6867878041268863,0.3092085001539883,0.000769941484447182,0,14.850581207782165,0.861542016070609,0.7630761960178926,6494,28,16.083707117706787,2.464852391795863,2.5614349775784753,6.0,19.053,0.0,0.23322479910985833
