world,sched,seed,reward,throughput_mbps,goodput_mbps,completion_rate,deadline_miss_rate,mu_depth,jain
D26,SUS-RPS,30082,-430.7408,98.4138,97.093,0.4612,0.5368,2.1676,0.5665
D26,SUS+CQI-Feasible,30082,2920.8137,114.8556,111.5921,0.5213,0.4775,3.6519,0.6003
D26,SUS+CQI@m=3,30082,2148.454,115.4335,107.5782,0.4985,0.5001,3.0,0.5848
D26,SUS-RPS,30083,3711.9678,63.0687,57.7586,0.6021,0.3971,1.8407,0.7226
D26,SUS+CQI-Feasible,30083,2561.9645,55.3412,55.0755,0.575,0.4241,2.3582,0.5944
D26,SUS+CQI@m=3,30083,2737.1851,61.0766,53.8956,0.557,0.4423,2.9795,0.6955
D26,SUS-RPS,30084,4908.7614,64.8426,62.9545,0.6618,0.3375,1.7508,0.7123
D26,SUS+CQI-Feasible,30084,4186.5026,60.8409,60.6384,0.6417,0.3576,2.7239,0.6772
D26,SUS+CQI@m=3,30084,4693.311,65.2704,61.7197,0.6472,0.3521,2.9575,0.715
D26,SUS-RPS,30085,3441.6124,92.4604,91.1287,0.5489,0.4486,2.3389,0.598
D26,SUS+CQI-Feasible,30085,4018.2453,95.6768,93.9387,0.5615,0.4364,3.328,0.6085
D26,SUS+CQI@m=3,30085,3572.2654,97.9405,90.895,0.5385,0.4594,2.9756,0.615
D26,SUS-RPS,30086,5778.2017,84.9857,82.2171,0.6346,0.3638,2.0379,0.6797
D26,SUS+CQI-Feasible,30086,4935.4546,80.0434,79.9139,0.6182,0.3804,2.933,0.6313
D26,SUS+CQI@m=3,30086,5169.2859,83.9788,79.5614,0.6126,0.3857,2.9417,0.6733
D26,SUS-RPS,30087,273.4842,98.7887,97.6792,0.4725,0.5251,2.576,0.5618
