update,reward,throughput_mbps,completion_rate,deadline_miss_rate,retx_drop_rate,retx_overflow_drop,mean_sinr_db,direction_corr,jain,n_arrivals,n_active,mean_speed_kmh,mu_depth,mean_delay,p95_delay,mean_qlen,buffer_overflow_rate,p_arrival_ep,first_ack_rate,attempts_per_acked,pinned_fraction,goodput_mbps,acks_m1,units_m1,first_ack_m1,acks_m2,units_m2,first_ack_m2,acks_m3,units_m3,first_ack_m3,acks_m4,units_m4,first_ack_m4
11,-4399.697950120638,90.61796090226456,0.3613083366573594,0.6336657359393698,7.977662544874351e-05,0,14.9515058311867,0.8483448342244232,0.6754730238041636,12535,31,22.69104897716995,3.9062666084083695,4.683373813203798,10.0,63.723,0.00015952779771875248,0.3998833084122312,0.9611494567074421,1.0348017469651638,0.034125412541254126,69.554528,234,241,0.970954356846473,538,572,0.9405594405594405,740,769,0.9622886866059818,26617,27684,0.9614578818089872
12,4143.002229022057,93.07587458390233,0.5635716596570689,0.4326539415507387,0.0,0,16.04220851539774,0.8590348035031172,0.7401704230754476,9273,23,20.7626296584901,3.8645782675619036,3.34921546115576,8.0,35.66,0.0,0.40857465877615107,0.9747390973806068,1.0237905599612147,0.023354708066149175,82.474328,336,342,0.9824561403508771,777,801,0.9700374531835206,1175,1212,0.9694719471947195,25919,26583,0.975021630365271
13,3069.2380541774055,79.99343631015142,0.5488056262883473,0.4470716624226992,0.0003637686431429611,0,13.514688736028335,0.8629237995782013,0.697759189783467,8247,20,23.597672497370674,3.838721233273148,3.2264692885550152,8.0,32.053,0.0006059137178865729,0.40949567640605034,0.9763956013168033,1.0217085850779823,0.02242459515902633,71.959818,389,402,0.9676616915422885,897,916,0.9792576419213974,1405,1440,0.9756944444444444,25189,25796,0.9764692200341138
14,4670.315932295082,69.73344071054521,0.6383775859260465,0.3580387685290764,0.0,0,12.300831673997434,0.8378055087856129,0.8214051935083124,6139,23,25.699988401342466,3.808055367026602,2.896912477672876,8.0,20.538,0.0,0.2687467036938875,0.9703881409338299,1.02815788528535,0.027678167322354907,61.528474,444,467,0.9507494646680942,1054,1081,0.9750231267345051,1615,1661,0.9723058398555088,23988,24719,0.970427606294753
15,-1289.2566023132306,77.26982275588927,0.4235210696920583,0.5722244732576985,0.0,0,10.288691120122373,0.8485339281681391,0.6201930651984311,9872,23,19.947059317716324,3.895263046224591,3.9117436020090888,9.0,46.1,0.0003037974683544304,0.43270994734486523,0.9740264149662173,1.022997512861572,0.022761206410298947,65.492154,257,265,0.969811320754717,585,601,0.9733777038269551,916,947,0.9672650475184794,26930,27640,0.9743125904486252
16,-3432.9028307626213,84.57612055210335,0.3766788766788767,0.6188731903017617,0.0,0,12.494472549088316,0.8301211113960193,0.6468226564204348,11466,32,21.392943222213894,3.9280791718409653,4.40032414910859,9.0,57.147,0.0,0.35704516744837345,0.9613707796816384,1.0368158528723153,0.03565492292148747,66.53456,184,189,0.9735449735449735,424,438,0.9680365296803652,592,610,0.9704918032786886,27246,28352,0.9609904063205418
17,-2564.3274249015267,79.33077560335806,0.38936190567301254,0.6048024490576868,0.0,0,12.735133659841368,0.8579387655589321,0.64348540076947,10453,29,21.712668837451545,3.9144741545137194,4.169533169533169,9.0,50.63,0.0,0.3666836352439231,0.9682615035095453,1.029560005448849,0.028911060621028023,63.05477,232,251,0.9243027888446215,484,497,0.9738430583501007,756,777,0.972972972972973,27083,27966,0.968425945791318
18,-1571.036187763609,59.52061258071862,0.40606527884862503,0.5894371626831149,0.00038550501156515033,0,9.913259636702623,0.8402567015878174,0.6190252268302625,7782,26,24.854736684589056,3.8791356375756485,3.4132911392405063,8.0,35.741,0.0,0.30199021984610114,0.9764500205676676,1.0214032552217749,0.022123893805309734,48.714748,323,341,0.9472140762463344,665,684,0.9722222222222222,1025,1044,0.9818007662835249,26472,27103,0.9767184444526437
19,-139.31795293894302,70.07186452127354,0.44847030593881226,0.5461307738452309,0.0,0,9.425752584944503,0.8730372228296296,0.6517737431214263,8335,29,23.54869563348841,3.8891937054326795,3.5,8.0,36.91,0.0,0.28568061955324703,0.9762872860217993,1.0220394173093401,0.021530540603791247,58.646528,313,332,0.9427710843373494,638,650,0.9815384615384616,981,1010,0.9712871287128713,26641,27275,0.9767552703941338
20,4205.017442809082,62.08100692461598,0.6435532233883059,0.35419790104947524,0.0003748125937031484,0,14.618122031031975,0.8633140853003807,0.8321987698028409,5336,26,17.64113127441892,3.8002402222757294,2.6485148514851486,7.349999999999909,16.68,0.0,0.20413046964456205,0.978409783739196,1.0209898285591057,0.02161479350152637,54.11468,511,536,0.9533582089552238,1096,1126,0.9733570159857904,1684,1720,0.9790697674418605,23990,24501,0.9791437084200645
21,3829.896377999423,54.13258444268108,0.6549036588006062,0.3427148733492098,0.00021649707728945658,0,13.106643788523698,0.8396263381702609,0.8292731653911237,4619,21,21.169197762655404,3.7528601773774874,2.809917355371901,8.0,14.813,0.0,0.21779223055231628,0.9647750968126303,1.0355422811274968,0.03479010925819436,47.888192,590,629,0.9379968203497615,1260,1303,0.9669992325402916,2047,2121,0.9651107967939652,22013,22803,0.9653554356882866
22,-2324.6094578822376,82.15289967042838,0.40103492884864167,0.5941600443540935,0.0002772130844575864,0,8.960897531256876,0.8578148938801563,0.6115110358460287,10822,30,24.70693853914986,3.9005395721523137,4.067281105990784,9.0,51.976,0.0,0.35737074190418394,0.9652521525215252,1.032348901098901,0.03255875450368558,68.077604,232,237,0.9789029535864979,563,586,0.9607508532423208,857,884,0.9694570135746606,26599,27561,0.965095606110083
23,1094.0963719560443,64.03275569253302,0.502291722836344,0.49258560258829875,0.0009436505796710703,0,7.960196743407096,0.8629107564534239,0.5893005904292217,7418,22,24.900306301066998,3.774594933950508,2.6395598497047774,6.0,28.866,0.0,0.33136625363708605,0.9746913805032592,1.0234469157444943,0.0246839039636312,59.155588,568,585,0.9709401709401709,1172,1198,0.9782971619365609,1932,1978,0.9767441860465116,23094,23700,0.9744303797468354
24,319.585915232246,40.513085144371,0.4856671478655393,0.5083522375747577,0.003712105588781192,0,10.157512167855252,0.8662312018883159,0.5776124394155745,4849,16,24.446435873186992,3.572965843762854,1.915923566878981,5.0,17.936,0.0,0.3010823537885736,0.9845342140239236,1.0134529147982063,0.018034407751631402,37.53094,999,1050,0.9514285714285714,2251,2277,0.9885814668423364,3170,3222,0.983860955927995,18025,18280,0.9860503282275711
25,-1133.8107113810538,85.44889553818264,0.4391958892995583,0.5565672045434058,0.0,0,11.617937933757345,0.878580667722347,0.562741303119209,11093,29,18.618448878546907,3.8767277722239992,3.1814449917898195,7.0,48.764,0.0,0.3859577671712123,0.9803914858668127,1.0186887044784307,0.01863854652920039,76.400392,310,319,0.9717868338557993,707,724,0.9765193370165746,1225,1252,0.9784345047923323,26407,26927,0.9806885282430274
26,-895.043941249121,91.4672237362865,0.43424317617866004,0.5620347394540943,8.862105636299185e-05,0,12.007566539920631,0.86927094013083,0.6459546828279441,11284,31,18.972953703728102,3.91627040449513,3.8548979591836736,9.0,52.049,0.0,0.36862028512249834,0.9739346853664279,1.0240610130597645,0.023803270076827105,76.371756,227,234,0.9700854700854701,505,515,0.9805825242718447,676,696,0.9712643678160919,27550,28288,0.9739111990950227
