update,reward,throughput_mbps,completion_rate,deadline_miss_rate,retx_drop_rate,retx_overflow_drop,mean_sinr_db,direction_corr,jain,n_arrivals
158,7398.414875330642,59.87679739438576,0.9210393541876892,0.06786074672048435,0.008577194752774974,0,18.10081013955743,0.8560892763889313,0.8363527394081032,3964
159,7869.541810136002,63.8889699670944,0.925,0.06738095238095237,0.007142857142857143,0,15.415818215096772,0.8726797765854208,0.8293194509986626,4200
160,5854.135544368008,51.314711013034184,0.8602029312288614,0.12401352874859076,0.013528748590755355,0,6.476980298596569,0.8644432631683949,0.7905407677294327,3548
161,5749.239884618193,52.72854996094218,0.8316232570376216,0.161273349118653,0.0055248618784530384,0,15.718094443782995,0.8714263528706114,0.6730398947724431,3801
162,6534.953697822512,56.56219664837522,0.871611253196931,0.12097186700767264,0.005370843989769821,0,13.038703343353683,0.8796173617858731,0.748337985187832,3910
163,5789.203521964923,52.20109046925999,0.8427086110370567,0.15115969074913357,0.004265529192215409,0,14.106223364177936,0.8825453321006952,0.695421755863001,3751
164,7814.717542399233,63.56749066522661,0.921818619196536,0.07312966081308636,0.003367813326918451,0,20.127417532892174,0.8817359370048582,0.8378231005785343,4157
165,5291.351677926173,48.82803379730063,0.8267312624679396,0.15958962667426618,0.011969222000569962,0,7.7999551068040915,0.8741358435540187,0.7268859485037562,3509
166,6441.503642391894,55.6503651335716,0.8708669617287165,0.12184326998177558,0.005467326217130955,0,14.940725512067402,0.8658619154042855,0.7701657112393958,3841
167,7577.606026025847,60.967483707104684,0.9259536275243081,0.06955871353777113,0.002742458239840439,0,26.18787925328697,0.8420814860137396,0.8634075716544467,4011
168,6417.153561644492,55.250101325243065,0.8751319957761352,0.11536430834213306,0.008183738120380148,0,15.57316085579992,0.8294995976122714,0.7604153582037405,3788
169,5715.111338257139,50.43342875575783,0.8522083805209513,0.13759909399773498,0.007644394110985277,0,7.747700702446969,0.8344840052545444,0.7976969828000096,3532
170,7795.435870655101,62.27718664140339,0.9342040413997043,0.061113849186791525,0.0032035485460818135,0,17.75956996486528,0.8526379123933284,0.8675718637242027,4058
