world,sched,seed,reward
P055,PPO,30000,4462.2
P055,PPO,30001,3415.1
P055,PPO,30002,-3785.3
P055,PPO,30003,-2364.8
P055,PPO,30004,2620.9
P055,PPO,30005,2269.1
P055,PPO,30006,-1468.3
P055,PPO,30007,5709.5
P055,PPO,30008,4611.3
P055,PPO,30009,8349.3
P055,PPO,30010,1165.1
P055,PPO,30011,28.3
P055,PPO,30012,2688.1
P055,PPO,30013,324.6
P055,PPO,30014,-2666.6
P055,PPO,30015,905.3
P055,PPO,30016,4312.6
P055,PPO,30017,-1080.2
P055,PPO,30018,324.5
P055,PPO,30019,-3561.6
P055,PPO,30020,1810.6
P055,PPO,30021,6469.9
P055,PPO,30022,3714.7
P055,PPO,30023,2380.1
P055,PPO,30024,2385.3
P055,PPO,30025,8738.3
P055,PPO,30026,2373.0
P055,PPO,30027,5862.3
P055,PPO,30028,9824.4
P055,PPO,30029,3542.6
P055,PPO,30030,1632.6
P055,PPO,30031,-113.6
P055,PPO,30032,-3.2
P055,PPO,30033,5446.7
P055,PPO,30034,2711.9
P055,PPO,30035,6098.4
P055,PPO,30036,3684.8
P055,PPO,30037,3696.5
P055,PPO,30038,-1836.3
P055,PPO,30039,3230.4
P055,PPO,30040,3574.8
P055,PPO,30041,3561.0
P055,PPO,30042,5555.0
P055,PPO,30043,2297.7
P055,PPO,30044,6543.6
P055,PPO,30045,2519.4
P055,PPO,30046,210.6
P055,PPO,30047,1192.0
P055,PPO,30048,3011.9
P055,PPO,30049,5574.3
P055,PPO,30050,4774.4
P055,PPO,30051,2721.3
P055,PPO,30052,5372.0
P055,PPO,30053,3007.1
P055,PPO,30054,1186.8
P055,PPO,30055,2311.4
P055,PPO,30056,4845.5
P055,PPO,30057,8193.3
P055,PPO,30058,2692.6
P055,PPO,30059,1779.0
P055,PPO,30060,2659.5
P055,PPO,30061,3882.3
P055,PPO,30062,6688.1
P055,PPO,30063,5087.6
P055,PPO,30064,6584.2
P055,PPO,30065,5766.6
P055,PPO,30066,2610.3
P055,PPO,30067,3761.5
P055,PPO,30068,3015.9
P055,PPO,30069,2983.0
P055,PPO,30070,1256.7
P055,PPO,30071,2836.5
P055,PPO,30072,2681.3
P055,PPO,30073,2744.7
P055,PPO,30074,2197.4
P055,PPO,30075,4275.2
P055,PPO,30076,5490.9
P055,PPO,30077,7450.0
P055,PPO,30078,4201.0
P055,PPO,30079,6439.5
P055,PPO,30080,6713.0
P055,PPO,30081,3764.4
P055,PPO,30082,-728.4
P055,PPO,30083,3733.0
P055,PPO,30084,-177.9
P055,PPO,30085,942.8
P055,PPO,30086,6230.5
P055,PPO,30087,127.6
P055,PPO,30088,1735.2
P055,PPO,30089,6087.3
P055,PPO,30090,-81.1
P055,PPO,30091,5171.6
P055,PPO,30092,1583.2
P055,PPO,30093,1892.3
P055,PPO,30094,5148.6
P055,PPO,30095,3353.9
P055,PPO,30096,3751.4
P055,PPO,30097,347.8
P055,PPO,30098,2231.8
P055,PPO,30099,49.3
P055,SUS+CQI,30000,3765.5
P055,SUS+CQI,30001,2344.7
P055,SUS+CQI,30002,-3467.1
P055,SUS+CQI,30003,-2972.5
P055,SUS+CQI,30004,2835.2
P055,SUS+CQI,30005,2157.1
P055,SUS+CQI,30006,-866.9
P055,SUS+CQI,30007,5077.3
P055,SUS+CQI,30008,4110.7
P055,SUS+CQI,30009,7469.2
P055,SUS+CQI,30010,207.5
P055,SUS+CQI,30011,-461.8
P055,SUS+CQI,30012,1598.4
P055,SUS+CQI,30013,-223.5
P055,SUS+CQI,30014,-4353.4
P055,SUS+CQI,30015,685.5
P055,SUS+CQI,30016,3784.6
P055,SUS+CQI,30017,-1113.7
P055,SUS+CQI,30018,-184.3
P055,SUS+CQI,30019,-2468.1
P055,SUS+CQI,30020,1534.5
P055,SUS+CQI,30021,5741.2
P055,SUS+CQI,30022,3224.8
P055,SUS+CQI,30023,2316.9
P055,SUS+CQI,30024,1476.8
P055,SUS+CQI,30025,7990.9
P055,SUS+CQI,30026,1811.4
P055,SUS+CQI,30027,5375.9
P055,SUS+CQI,30028,9019.8
P055,SUS+CQI,30029,2514.6
P055,SUS+CQI,30030,875.2
P055,SUS+CQI,30031,-1099.3
P055,SUS+CQI,30032,-831.7
P055,SUS+CQI,30033,4489.0
P055,SUS+CQI,30034,2030.6
P055,SUS+CQI,30035,4826.4
P055,SUS+CQI,30036,2869.1
P055,SUS+CQI,30037,2906.2
P055,SUS+CQI,30038,-1715.2
P055,SUS+CQI,30039,2184.1
P055,SUS+CQI,30040,3099.0
P055,SUS+CQI,30041,2029.1
P055,SUS+CQI,30042,4048.7
P055,SUS+CQI,30043,2116.0
P055,SUS+CQI,30044,5542.0
P055,SUS+CQI,30045,2340.1
P055,SUS+CQI,30046,6.1
P055,SUS+CQI,30047,541.1
P055,SUS+CQI,30048,1934.3
P055,SUS+CQI,30049,4765.9
P055,SUS+CQI,30050,3744.7
P055,SUS+CQI,30051,2041.3
P055,SUS+CQI,30052,4594.3
P055,SUS+CQI,30053,1959.0
P055,SUS+CQI,30054,608.8
P055,SUS+CQI,30055,1945.0
P055,SUS+CQI,30056,4652.1
P055,SUS+CQI,30057,7556.0
P055,SUS+CQI,30058,1904.6
P055,SUS+CQI,30059,971.2
P055,SUS+CQI,30060,1803.5
P055,SUS+CQI,30061,2664.8
P055,SUS+CQI,30062,5335.2
P055,SUS+CQI,30063,4364.9
P055,SUS+CQI,30064,5892.3
P055,SUS+CQI,30065,4755.0
P055,SUS+CQI,30066,2391.0
P055,SUS+CQI,30067,3020.7
P055,SUS+CQI,30068,2702.8
P055,SUS+CQI,30069,2375.7
P055,SUS+CQI,30070,1061.0
P055,SUS+CQI,30071,2255.2
P055,SUS+CQI,30072,2186.2
P055,SUS+CQI,30073,1736.9
P055,SUS+CQI,30074,1510.8
P055,SUS+CQI,30075,3520.7
P055,SUS+CQI,30076,4455.2
P055,SUS+CQI,30077,6967.9
P055,SUS+CQI,30078,2700.1
P055,SUS+CQI,30079,5558.9
P055,SUS+CQI,30080,6192.9
P055,SUS+CQI,30081,2592.6
P055,SUS+CQI,30082,-1071.6
P055,SUS+CQI,30083,3313.3
P055,SUS+CQI,30084,-460.4
P055,SUS+CQI,30085,364.9
P055,SUS+CQI,30086,5478.6
P055,SUS+CQI,30087,-121.7
P055,SUS+CQI,30088,888.3
P055,SUS+CQI,30089,5517.1
P055,SUS+CQI,30090,-141.8
P055,SUS+CQI,30091,4719.9
P055,SUS+CQI,30092,614.8
P055,SUS+CQI,30093,1208.2
P055,SUS+CQI,30094,4001.5
P055,SUS+CQI,30095,2448.4
P055,SUS+CQI,30096,3169.6
P055,SUS+CQI,30097,185.5
P055,SUS+CQI,30098,1750.0
P055,SUS+CQI,30099,-514.2
P055,SUS+PF,30000,-3734.3
P055,SUS+PF,30001,-2886.7
P055,SUS+PF,30002,-16446.7
P055,SUS+PF,30003,-11760.5
P055,SUS+PF,30004,-1735.0
P055,SUS+PF,30005,-6897.1
P055,SUS+PF,30006,-12321.5
P055,SUS+PF,30007,1012.9
P055,SUS+PF,30008,-1230.0
P055,SUS+PF,30009,6094.3
P055,SUS+PF,30010,-4181.0
P055,SUS+PF,30011,-14411.0
P055,SUS+PF,30012,-1886.1
P055,SUS+PF,30013,-16956.2
P055,SUS+PF,30014,-5295.5
P055,SUS+PF,30015,-13676.7
P055,SUS+PF,30016,-1112.7
P055,SUS+PF,30017,-11636.8
P055,SUS+PF,30018,-6383.5
P055,SUS+PF,30019,-12475.2
P055,SUS+PF,30020,-13046.0
P055,SUS+PF,30021,1267.3
P055,SUS+PF,30022,-2483.6
P055,SUS+PF,30023,-7868.7
P055,SUS+PF,30024,-2988.1
P055,SUS+PF,30025,4658.8
P055,SUS+PF,30026,-8965.9
P055,SUS+PF,30027,-2141.3
P055,SUS+PF,30028,8460.1
P055,SUS+PF,30029,-362.1
P055,SUS+PF,30030,-12244.9
P055,SUS+PF,30031,-6753.2
P055,SUS+PF,30032,-13481.1
P055,SUS+PF,30033,-251.6
P055,SUS+PF,30034,-11404.4
P055,SUS+PF,30035,843.2
P055,SUS+PF,30036,-1081.5
P055,SUS+PF,30037,668.1
P055,SUS+PF,30038,-15278.0
P055,SUS+PF,30039,-1720.6
P055,SUS+PF,30040,-3266.4
P055,SUS+PF,30041,-2658.5
P055,SUS+PF,30042,2311.6
P055,SUS+PF,30043,-9475.6
P055,SUS+PF,30044,1724.3
P055,SUS+PF,30045,-5739.4
P055,SUS+PF,30046,-11913.5
P055,SUS+PF,30047,-1255.4
P055,SUS+PF,30048,-1787.2
P055,SUS+PF,30049,1345.1
P055,SUS+PF,30050,-170.2
P055,SUS+PF,30051,-11354.6
P055,SUS+PF,30052,-5492.5
P055,SUS+PF,30053,-2573.3
P055,SUS+PF,30054,-9772.6
P055,SUS+PF,30055,-9585.6
P055,SUS+PF,30056,-1489.8
P055,SUS+PF,30057,5561.0
P055,SUS+PF,30058,-9465.7
P055,SUS+PF,30059,-8544.9
P055,SUS+PF,30060,301.8
P055,SUS+PF,30061,-7217.0
P055,SUS+PF,30062,3194.5
P055,SUS+PF,30063,-5745.9
P055,SUS+PF,30064,5896.8
P055,SUS+PF,30065,1781.0
P055,SUS+PF,30066,-11973.8
P055,SUS+PF,30067,-1252.6
P055,SUS+PF,30068,-5384.8
P055,SUS+PF,30069,-8478.5
P055,SUS+PF,30070,-6912.3
P055,SUS+PF,30071,-8643.1
P055,SUS+PF,30072,-6314.8
P055,SUS+PF,30073,-2617.0
P055,SUS+PF,30074,-12055.6
P055,SUS+PF,30075,-8403.0
P055,SUS+PF,30076,631.6
P055,SUS+PF,30077,5831.4
P055,SUS+PF,30078,-1214.2
P055,SUS+PF,30079,1846.7
P055,SUS+PF,30080,3021.0
P055,SUS+PF,30081,-3118.6
P055,SUS+PF,30082,-15622.3
P055,SUS+PF,30083,-3950.1
P055,SUS+PF,30084,-14071.1
P055,SUS+PF,30085,-9543.2
P055,SUS+PF,30086,-712.0
P055,SUS+PF,30087,-11508.2
P055,SUS+PF,30088,-14171.8
P055,SUS+PF,30089,-1634.7
P055,SUS+PF,30090,-11583.8
P055,SUS+PF,30091,-5732.5
P055,SUS+PF,30092,-3725.1
P055,SUS+PF,30093,-7236.4
P055,SUS+PF,30094,2714.1
P055,SUS+PF,30095,-6367.7
P055,SUS+PF,30096,-9108.5
P055,SUS+PF,30097,-14389.6
P055,SUS+PF,30098,-12930.6
P055,SUS+PF,30099,-7840.2
P055,SUS+Rnd,30000,-2139.7
P055,SUS+Rnd,30001,-2768.1
P055,SUS+Rnd,30002,-16360.1
P055,SUS+Rnd,30003,-11701.5
P055,SUS+Rnd,30004,-3305.3
P055,SUS+Rnd,30005,-7698.5
P055,SUS+Rnd,30006,-13480.6
P055,SUS+Rnd,30007,1047.1
P055,SUS+Rnd,30008,-982.2
P055,SUS+Rnd,30009,4800.6
P055,SUS+Rnd,30010,-4480.8
P055,SUS+Rnd,30011,-11318.6
P055,SUS+Rnd,30012,-2206.3
P055,SUS+Rnd,30013,-15276.6
P055,SUS+Rnd,30014,-5521.9
P055,SUS+Rnd,30015,-11430.6
P055,SUS+Rnd,30016,592.9
P055,SUS+Rnd,30017,-11089.8
P055,SUS+Rnd,30018,-7086.7
P055,SUS+Rnd,30019,-13328.4
P055,SUS+Rnd,30020,-10933.8
P055,SUS+Rnd,30021,1447.9
P055,SUS+Rnd,30022,-2433.5
P055,SUS+Rnd,30023,-9208.9
P055,SUS+Rnd,30024,-3764.7
P055,SUS+Rnd,30025,1403.6
P055,SUS+Rnd,30026,-8826.8
P055,SUS+Rnd,30027,-1981.7
P055,SUS+Rnd,30028,6821.6
P055,SUS+Rnd,30029,-1472.9
P055,SUS+Rnd,30030,-11495.0
P055,SUS+Rnd,30031,-7504.0
P055,SUS+Rnd,30032,-12702.6
P055,SUS+Rnd,30033,-2366.8
P055,SUS+Rnd,30034,-9993.7
P055,SUS+Rnd,30035,760.7
P055,SUS+Rnd,30036,-1488.3
P055,SUS+Rnd,30037,991.2
P055,SUS+Rnd,30038,-13455.6
P055,SUS+Rnd,30039,-2157.2
P055,SUS+Rnd,30040,-2965.4
P055,SUS+Rnd,30041,-1990.4
P055,SUS+Rnd,30042,1721.0
P055,SUS+Rnd,30043,-8349.8
P055,SUS+Rnd,30044,1060.0
P055,SUS+Rnd,30045,-6726.4
P055,SUS+Rnd,30046,-13604.4
P055,SUS+Rnd,30047,-2877.7
P055,SUS+Rnd,30048,-2982.0
P055,SUS+Rnd,30049,1306.4
P055,SUS+Rnd,30050,-340.2
P055,SUS+Rnd,30051,-10163.7
P055,SUS+Rnd,30052,-6036.2
P055,SUS+Rnd,30053,-3325.8
P055,SUS+Rnd,30054,-8949.4
P055,SUS+Rnd,30055,-9339.9
P055,SUS+Rnd,30056,-5143.5
P055,SUS+Rnd,30057,3768.2
P055,SUS+Rnd,30058,-9366.2
P055,SUS+Rnd,30059,-8515.7
P055,SUS+Rnd,30060,953.7
P055,SUS+Rnd,30061,-3410.5
P055,SUS+Rnd,30062,2925.3
P055,SUS+Rnd,30063,-5689.4
P055,SUS+Rnd,30064,5724.6
P055,SUS+Rnd,30065,1789.0
P055,SUS+Rnd,30066,-11076.1
P055,SUS+Rnd,30067,-2831.0
P055,SUS+Rnd,30068,-7154.6
P055,SUS+Rnd,30069,-10500.9
P055,SUS+Rnd,30070,-8983.2
P055,SUS+Rnd,30071,-9884.7
P055,SUS+Rnd,30072,-7040.3
P055,SUS+Rnd,30073,-5110.0
P055,SUS+Rnd,30074,-12331.8
P055,SUS+Rnd,30075,-8142.5
P055,SUS+Rnd,30076,-345.0
P055,SUS+Rnd,30077,4386.8
P055,SUS+Rnd,30078,-2265.6
P055,SUS+Rnd,30079,1408.3
P055,SUS+Rnd,30080,3731.6
P055,SUS+Rnd,30081,-3817.8
P055,SUS+Rnd,30082,-15172.0
P055,SUS+Rnd,30083,-2435.3
P055,SUS+Rnd,30084,-12017.9
P055,SUS+Rnd,30085,-9302.5
P055,SUS+Rnd,30086,2257.1
P055,SUS+Rnd,30087,-11103.4
P055,SUS+Rnd,30088,-12692.8
P055,SUS+Rnd,30089,-1574.3
P055,SUS+Rnd,30090,-11653.5
P055,SUS+Rnd,30091,-3924.1
P055,SUS+Rnd,30092,-4253.4
P055,SUS+Rnd,30093,-6595.8
P055,SUS+Rnd,30094,875.7
P055,SUS+Rnd,30095,-6075.3
P055,SUS+Rnd,30096,-9113.3
P055,SUS+Rnd,30097,-12835.4
P055,SUS+Rnd,30098,-12092.6
P055,SUS+Rnd,30099,-10099.0
P055,SU+CQI,30000,-2002.9
P055,SU+CQI,30001,-335.1
P055,SU+CQI,30002,-13329.4
P055,SU+CQI,30003,-5871.7
P055,SU+CQI,30004,-1741.8
P055,SU+CQI,30005,-4603.6
P055,SU+CQI,30006,-9174.7
P055,SU+CQI,30007,-54.1
P055,SU+CQI,30008,-531.6
P055,SU+CQI,30009,4493.6
P055,SU+CQI,30010,-1691.8
P055,SU+CQI,30011,-8911.1
P055,SU+CQI,30012,274.9
P055,SU+CQI,30013,-11293.9
P055,SU+CQI,30014,-3175.3
P055,SU+CQI,30015,-10278.5
P055,SU+CQI,30016,-4103.3
P055,SU+CQI,30017,-8361.8
P055,SU+CQI,30018,-6472.3
P055,SU+CQI,30019,-10753.5
P055,SU+CQI,30020,-8340.4
P055,SU+CQI,30021,942.7
P055,SU+CQI,30022,-1832.1
P055,SU+CQI,30023,-7000.3
P055,SU+CQI,30024,-945.2
P055,SU+CQI,30025,422.3
P055,SU+CQI,30026,-5901.0
P055,SU+CQI,30027,-1216.6
P055,SU+CQI,30028,5162.7
P055,SU+CQI,30029,518.6
P055,SU+CQI,30030,-8074.6
P055,SU+CQI,30031,-3553.8
P055,SU+CQI,30032,-9036.9
P055,SU+CQI,30033,-1608.4
P055,SU+CQI,30034,-8408.0
P055,SU+CQI,30035,156.9
P055,SU+CQI,30036,-581.2
P055,SU+CQI,30037,713.8
P055,SU+CQI,30038,-10105.7
P055,SU+CQI,30039,264.4
P055,SU+CQI,30040,-1955.5
P055,SU+CQI,30041,-1946.0
P055,SU+CQI,30042,2120.0
P055,SU+CQI,30043,-7661.8
P055,SU+CQI,30044,-589.7
P055,SU+CQI,30045,-4705.0
P055,SU+CQI,30046,-8505.5
P055,SU+CQI,30047,-100.1
P055,SU+CQI,30048,-549.3
P055,SU+CQI,30049,1388.7
P055,SU+CQI,30050,1204.1
P055,SU+CQI,30051,-7465.1
P055,SU+CQI,30052,-5516.2
P055,SU+CQI,30053,-887.0
P055,SU+CQI,30054,-6569.1
P055,SU+CQI,30055,-7942.4
P055,SU+CQI,30056,-3308.1
P055,SU+CQI,30057,2982.3
P055,SU+CQI,30058,-7632.9
P055,SU+CQI,30059,-6515.9
P055,SU+CQI,30060,-532.9
P055,SU+CQI,30061,-3103.9
P055,SU+CQI,30062,3302.7
P055,SU+CQI,30063,-4485.9
P055,SU+CQI,30064,5350.0
P055,SU+CQI,30065,2811.6
P055,SU+CQI,30066,-9045.5
P055,SU+CQI,30067,-319.4
P055,SU+CQI,30068,-3961.5
P055,SU+CQI,30069,-7082.0
P055,SU+CQI,30070,-6262.0
P055,SU+CQI,30071,-8475.0
P055,SU+CQI,30072,-4472.7
P055,SU+CQI,30073,-4386.2
P055,SU+CQI,30074,-9135.8
P055,SU+CQI,30075,-6293.5
P055,SU+CQI,30076,1268.3
P055,SU+CQI,30077,2828.4
P055,SU+CQI,30078,657.5
P055,SU+CQI,30079,878.8
P055,SU+CQI,30080,2032.5
P055,SU+CQI,30081,-1773.9
P055,SU+CQI,30082,-11304.7
P055,SU+CQI,30083,-570.2
P055,SU+CQI,30084,-8730.6
P055,SU+CQI,30085,-8545.4
P055,SU+CQI,30086,1341.9
P055,SU+CQI,30087,-7587.7
P055,SU+CQI,30088,-9167.2
P055,SU+CQI,30089,-718.5
P055,SU+CQI,30090,-7228.4
P055,SU+CQI,30091,-3334.4
P055,SU+CQI,30092,-469.7
P055,SU+CQI,30093,-3373.2
P055,SU+CQI,30094,1321.2
P055,SU+CQI,30095,-4690.0
P055,SU+CQI,30096,-6666.0
P055,SU+CQI,30097,-9432.3
P055,SU+CQI,30098,-6846.1
P055,SU+CQI,30099,-5500.0
P055,SU+PF,30000,-9191.9
P055,SU+PF,30001,-6254.7
P055,SU+PF,30002,-19913.4
P055,SU+PF,30003,-12266.8
P055,SU+PF,30004,-5485.4
P055,SU+PF,30005,-10247.3
P055,SU+PF,30006,-15643.0
P055,SU+PF,30007,-4127.2
P055,SU+PF,30008,-5496.0
P055,SU+PF,30009,1514.4
P055,SU+PF,30010,-6027.2
P055,SU+PF,30011,-17240.2
P055,SU+PF,30012,-4147.3
P055,SU+PF,30013,-19887.6
P055,SU+PF,30014,-5494.4
P055,SU+PF,30015,-18019.0
P055,SU+PF,30016,-8906.3
P055,SU+PF,30017,-14800.8
P055,SU+PF,30018,-11035.1
P055,SU+PF,30019,-16275.3
P055,SU+PF,30020,-16493.1
P055,SU+PF,30021,-5126.7
P055,SU+PF,30022,-6362.8
P055,SU+PF,30023,-13744.4
P055,SU+PF,30024,-6038.4
P055,SU+PF,30025,-4308.4
P055,SU+PF,30026,-13078.3
P055,SU+PF,30027,-7178.1
P055,SU+PF,30028,2935.0
P055,SU+PF,30029,-3177.0
P055,SU+PF,30030,-16364.5
P055,SU+PF,30031,-8657.5
P055,SU+PF,30032,-17167.9
P055,SU+PF,30033,-7360.0
P055,SU+PF,30034,-16391.2
P055,SU+PF,30035,-5391.2
P055,SU+PF,30036,-4963.9
P055,SU+PF,30037,-3752.4
P055,SU+PF,30038,-17150.3
P055,SU+PF,30039,-5490.9
P055,SU+PF,30040,-7076.1
P055,SU+PF,30041,-7380.8
P055,SU+PF,30042,-2380.8
P055,SU+PF,30043,-13938.3
P055,SU+PF,30044,-5981.7
P055,SU+PF,30045,-10178.7
P055,SU+PF,30046,-16549.2
P055,SU+PF,30047,-2987.6
P055,SU+PF,30048,-5571.9
P055,SU+PF,30049,-3086.9
P055,SU+PF,30050,-2808.8
P055,SU+PF,30051,-15449.5
P055,SU+PF,30052,-11954.7
P055,SU+PF,30053,-6389.4
P055,SU+PF,30054,-13794.2
P055,SU+PF,30055,-14311.6
P055,SU+PF,30056,-8638.8
P055,SU+PF,30057,-1145.5
P055,SU+PF,30058,-15105.5
P055,SU+PF,30059,-13445.0
P055,SU+PF,30060,-4342.7
P055,SU+PF,30061,-11213.1
P055,SU+PF,30062,-341.8
P055,SU+PF,30063,-12019.8
P055,SU+PF,30064,3001.2
P055,SU+PF,30065,-1927.6
P055,SU+PF,30066,-17476.2
P055,SU+PF,30067,-4559.0
P055,SU+PF,30068,-10180.3
P055,SU+PF,30069,-14341.1
P055,SU+PF,30070,-12006.7
P055,SU+PF,30071,-15264.2
P055,SU+PF,30072,-10431.0
P055,SU+PF,30073,-8984.6
P055,SU+PF,30074,-17682.6
P055,SU+PF,30075,-13391.6
P055,SU+PF,30076,-2597.8
P055,SU+PF,30077,1090.1
P055,SU+PF,30078,-4137.3
P055,SU+PF,30079,-3828.5
P055,SU+PF,30080,-2948.2
P055,SU+PF,30081,-7857.3
P055,SU+PF,30082,-19356.3
P055,SU+PF,30083,-8334.7
P055,SU+PF,30084,-16744.1
P055,SU+PF,30085,-14605.1
P055,SU+PF,30086,-4872.5
P055,SU+PF,30087,-14909.6
P055,SU+PF,30088,-18026.9
P055,SU+PF,30089,-7078.8
P055,SU+PF,30090,-14527.7
P055,SU+PF,30091,-9830.5
P055,SU+PF,30092,-4646.9
P055,SU+PF,30093,-9783.2
P055,SU+PF,30094,-3312.4
P055,SU+PF,30095,-11098.5
P055,SU+PF,30096,-14042.4
P055,SU+PF,30097,-17263.2
P055,SU+PF,30098,-15808.6
P055,SU+PF,30099,-11507.5
P055,SU+Rnd,30000,-11381.7
P055,SU+Rnd,30001,-9399.3
P055,SU+Rnd,30002,-23347.2
P055,SU+Rnd,30003,-15310.3
P055,SU+Rnd,30004,-8324.8
P055,SU+Rnd,30005,-14088.3
P055,SU+Rnd,30006,-19033.5
P055,SU+Rnd,30007,-7376.8
P055,SU+Rnd,30008,-7861.2
P055,SU+Rnd,30009,-2716.8
P055,SU+Rnd,30010,-9204.0
P055,SU+Rnd,30011,-20186.2
P055,SU+Rnd,30012,-7626.6
P055,SU+Rnd,30013,-23237.4
P055,SU+Rnd,30014,-8727.6
P055,SU+Rnd,30015,-19582.7
P055,SU+Rnd,30016,-9705.2
P055,SU+Rnd,30017,-17665.1
P055,SU+Rnd,30018,-13794.0
P055,SU+Rnd,30019,-18697.2
P055,SU+Rnd,30020,-19662.2
P055,SU+Rnd,30021,-7572.0
P055,SU+Rnd,30022,-9058.8
P055,SU+Rnd,30023,-17460.4
P055,SU+Rnd,30024,-9899.8
P055,SU+Rnd,30025,-8530.8
P055,SU+Rnd,30026,-16868.7
P055,SU+Rnd,30027,-10194.5
P055,SU+Rnd,30028,-925.4
P055,SU+Rnd,30029,-7084.6
P055,SU+Rnd,30030,-20030.3
P055,SU+Rnd,30031,-12779.0
P055,SU+Rnd,30032,-21171.2
P055,SU+Rnd,30033,-10967.5
P055,SU+Rnd,30034,-19908.6
P055,SU+Rnd,30035,-9045.7
P055,SU+Rnd,30036,-8506.4
P055,SU+Rnd,30037,-5584.8
P055,SU+Rnd,30038,-20291.2
P055,SU+Rnd,30039,-9752.6
P055,SU+Rnd,30040,-9998.0
P055,SU+Rnd,30041,-10758.0
P055,SU+Rnd,30042,-6215.2
P055,SU+Rnd,30043,-17375.0
P055,SU+Rnd,30044,-8554.5
P055,SU+Rnd,30045,-13684.2
P055,SU+Rnd,30046,-20890.3
P055,SU+Rnd,30047,-7788.8
P055,SU+Rnd,30048,-9801.4
P055,SU+Rnd,30049,-5922.5
P055,SU+Rnd,30050,-6583.2
P055,SU+Rnd,30051,-19128.5
P055,SU+Rnd,30052,-15635.4
P055,SU+Rnd,30053,-10584.4
P055,SU+Rnd,30054,-16632.0
P055,SU+Rnd,30055,-17674.0
P055,SU+Rnd,30056,-12996.7
P055,SU+Rnd,30057,-4717.8
P055,SU+Rnd,30058,-18613.2
P055,SU+Rnd,30059,-17288.5
P055,SU+Rnd,30060,-5889.6
P055,SU+Rnd,30061,-14098.2
P055,SU+Rnd,30062,-4058.2
P055,SU+Rnd,30063,-16401.2
P055,SU+Rnd,30064,-1082.6
P055,SU+Rnd,30065,-5780.3
P055,SU+Rnd,30066,-20583.0
P055,SU+Rnd,30067,-8323.3
P055,SU+Rnd,30068,-13561.4
P055,SU+Rnd,30069,-18739.4
P055,SU+Rnd,30070,-15212.0
P055,SU+Rnd,30071,-19273.3
P055,SU+Rnd,30072,-14512.2
P055,SU+Rnd,30073,-14027.5
P055,SU+Rnd,30074,-21227.7
P055,SU+Rnd,30075,-16897.4
P055,SU+Rnd,30076,-6128.2
P055,SU+Rnd,30077,-2453.7
P055,SU+Rnd,30078,-8470.5
P055,SU+Rnd,30079,-6906.5
P055,SU+Rnd,30080,-4029.4
P055,SU+Rnd,30081,-11528.9
P055,SU+Rnd,30082,-22749.2
P055,SU+Rnd,30083,-12716.0
P055,SU+Rnd,30084,-19387.4
P055,SU+Rnd,30085,-17651.9
P055,SU+Rnd,30086,-7494.3
P055,SU+Rnd,30087,-18092.5
P055,SU+Rnd,30088,-21810.2
P055,SU+Rnd,30089,-10879.8
P055,SU+Rnd,30090,-18096.5
P055,SU+Rnd,30091,-12760.3
P055,SU+Rnd,30092,-8970.0
P055,SU+Rnd,30093,-13080.4
P055,SU+Rnd,30094,-6802.8
P055,SU+Rnd,30095,-14234.5
P055,SU+Rnd,30096,-17734.7
P055,SU+Rnd,30097,-20627.4
P055,SU+Rnd,30098,-19974.3
P055,SU+Rnd,30099,-15678.8
P010,PPO,30000,2473.7
P010,PPO,30001,2441.2
P010,PPO,30002,3605.5
P010,PPO,30003,1884.7
P010,PPO,30004,2473.2
P010,PPO,30005,3132.6
P010,PPO,30006,4019.2
P010,PPO,30007,2193.1
P010,PPO,30008,2973.5
P010,PPO,30009,3240.7
P010,PPO,30010,2335.6
P010,PPO,30011,2658.6
P010,PPO,30012,1969.4
P010,PPO,30013,3504.0
P010,PPO,30014,288.3
P010,PPO,30015,2803.5
P010,PPO,30016,2064.1
P010,PPO,30017,2881.2
P010,PPO,30018,2777.5
P010,PPO,30019,3554.5
P010,PPO,30020,3174.2
P010,PPO,30021,2570.6
P010,PPO,30022,2645.5
P010,PPO,30023,4207.6
P010,PPO,30024,2836.7
P010,PPO,30025,4419.8
P010,PPO,30026,4033.0
P010,PPO,30027,3214.7
P010,PPO,30028,3490.6
P010,PPO,30029,2849.0
P010,PPO,30030,4162.9
P010,PPO,30031,2226.2
P010,PPO,30032,4482.9
P010,PPO,30033,4274.8
P010,PPO,30034,4161.6
P010,PPO,30035,2876.7
P010,PPO,30036,1997.0
P010,PPO,30037,1739.1
P010,PPO,30038,3605.3
P010,PPO,30039,2602.8
P010,PPO,30040,2556.3
P010,PPO,30041,2704.5
P010,PPO,30042,3140.9
P010,PPO,30043,3165.1
P010,PPO,30044,3030.7
P010,PPO,30045,3576.9
P010,PPO,30046,5459.1
P010,PPO,30047,2444.0
P010,PPO,30048,3413.7
P010,PPO,30049,2790.3
P010,PPO,30050,2337.5
P010,PPO,30051,3693.1
P010,PPO,30052,4150.8
P010,PPO,30053,2954.4
P010,PPO,30054,2819.2
P010,PPO,30055,3788.5
P010,PPO,30056,4480.3
P010,PPO,30057,3406.1
P010,PPO,30058,3443.4
P010,PPO,30059,2570.3
P010,PPO,30060,815.8
P010,PPO,30061,2198.6
P010,PPO,30062,2681.5
P010,PPO,30063,3991.4
P010,PPO,30064,2309.8
P010,PPO,30065,2528.4
P010,PPO,30066,4213.8
