scheduler,seed,reward,thr_mbps,sinr_db,comp,miss,retx_drop,total_fail,depth,jain,jain_allk
SU+CQI,10016,9541.74694432655,88.12686305008718,30.847804076297898,0.8311528397722026,0.16700015391719256,0.0,0.16700015391719256,1.0,0.6226658231041393,0.48645767430010894
SU+DPF,10016,8586.976127158066,75.25778683234867,30.794090530577925,0.8547560280994874,0.1423960508828555,0.0,0.1423960508828555,1.0,0.7226484888794847,0.5645691319370976
SU+PF,10016,7822.225915110384,77.85026277876443,30.762639231343428,0.7935393258426966,0.2052317415730337,0.0,0.2052317415730337,1.0,0.7147085965738695,0.5583660910733356
SU+Rnd,10016,4684.863339566374,56.784449107104166,28.30909981875783,0.6986148346738159,0.29781054512958,0.00022341376228775692,0.29803395889186773,1.0,0.790565540532523,0.6176293285410339
PPO,10016,11157.614992010675,93.07165376196535,20.663006545254625,0.895610361408407,0.10175275321855126,0.0006204436171862882,0.10237319683573755,2.0540530667262544,0.763126746463481,0.5961927706745944
SUS+CQI,10017,7462.013208367217,60.846563869808,9.757156763877296,0.9124845488257107,0.06699629171817058,0.01903584672435105,0.08603213844252162,3.503443326912078,0.861934888224948,0.45790290936950373
SUS+DPF,10017,7523.684911564604,61.120561126280634,9.955552578448241,0.91431377363123,0.061870856862263686,0.022342253866928553,0.08421311072919224,3.4693331032064822,0.8603077181909616,0.4570384752889484
SUS+PF,10017,7386.009942512875,60.47190274104469,9.835052632269228,0.9078947368421053,0.06727904667328699,0.023088381330685203,0.0903674280039722,3.518230005203077,0.8582329331108975,0.4559362457151644
SUS+Rnd,10017,7064.949157167978,58.6898375446235,9.235177498132513,0.8974751338944147,0.0767661310890079,0.02448355011476664,0.10124968120377453,3.552831382609606,0.8553980529354676,0.45443021562196717
SU+CQI,10017,7821.425582608584,68.21062891476765,28.77557357847747,0.8738110336081166,0.1253434791798774,0.0,0.1253434791798774,1.0,0.7166110455954733,0.38069961797259516
SU+DPF,10017,7627.119244059266,63.75505952154834,28.88110670605732,0.8998589562764457,0.09873060648801128,0.0,0.09873060648801128,1.0,0.7551635565284134,0.4011806394057196
SU+PF,10017,7430.305167194926,64.94677545184507,28.66762344597991,0.8717488789237668,0.1266816143497758,0.0,0.1266816143497758,1.0,0.7569302177215063,0.40211917816455023
SU+Rnd,10017,4935.706980962267,47.48658679219077,27.157087160100318,0.8054899645808736,0.19067296340023612,0.0,0.19067296340023612,1.0,0.8269073939102114,0.4392945530147999
PPO,10017,8317.015025738832,67.24708335526786,20.720004899591252,0.9213259668508287,0.07756906077348066,0.0,0.07756906077348066,1.8594388306084115,0.81116559936119,0.4309317246606322
SUS+CQI,10018,8050.792693688818,76.77770627906891,10.470441617709385,0.7993031358885018,0.16777003484320557,0.03048780487804878,0.19825783972125435,3.9883447577992555,0.6952904086748218,0.6083791075904693
SUS+DPF,10018,6851.907998736203,69.50761893045909,10.814959058023,0.7591874422899354,0.18965835641735918,0.049307479224376734,0.2389658356417359,3.993119373775476,0.6706229911407651,0.5867951172481694
SUS+PF,10018,6980.785058728802,71.42844195805061,11.073829343375273,0.7602022390754785,0.19321054532322138,0.043156374142289636,0.23636691946551103,3.9911267615697517,0.6757173572482937,0.5912526875922572
SUS+Rnd,10018,4963.175788608112,59.26633371811533,10.287156235615566,0.6868176304084108,0.2561665992721391,0.05357864941366761,0.3097452486858067,3.996704934435122,0.6796542246524001,0.5946974465708499
SU+CQI,10018,7252.925385557109,77.31196984767494,27.09689586714555,0.7563171193935565,0.2417877447883765,0.0,0.2417877447883765,1.0,0.5211181719156374,0.4559784004261827
SU+DPF,10018,5473.515238761327,57.95537698939708,26.771572473387852,0.737619461337967,0.25890529973935705,0.0,0.25890529973935705,1.0,0.6549692618379789,0.5730981041082315
SU+PF,10018,4492.790418193987,62.1027441871122,27.235820625876247,0.6626900134693092,0.33442370598422166,0.0,0.33442370598422166,1.0,0.633204005179939,0.5540535045324464
SU+Rnd,10018,1700.4553285886818,43.88580435573369,24.24874160548974,0.5374491505144772,0.4587221823402728,0.0,0.4587221823402728,1.0,0.7099745269804889,0.6212277111079276
PPO,10018,8927.718008654165,84.20063214223988,19.305022260710597,0.8148493320907114,0.1831314072693383,0.0,0.1831314072693383,1.9257251295724154,0.6188368401932831,0.5414822351691226
SUS+CQI,10019,10145.007107653433,91.5762529741348,9.864458251133057,0.8324105940445907,0.13616639233877,0.029178512644022145,0.16534490498279214,3.9844589659574994,0.7280099112232014,0.705259601497476
SUS+DPF,10019,8763.008345251075,82.99453612029203,9.764722616872675,0.7922286448298009,0.1642581888246628,0.04094412331406551,0.2052023121387283,3.994118310490857,0.7112833819000718,0.6890557762156948
SUS+PF,10019,8912.090186867208,86.38982814707443,10.048311908709902,0.7876202295997518,0.168631709587341,0.04111076636673906,0.20974247595408008,3.9922517842505956,0.711671244886136,0.6894315184834442
SUS+Rnd,10019,6671.94143101816,71.66222674425558,9.060741525267185,0.7313749778800213,0.2190762696867811,0.046717395151300654,0.26579366483808176,3.9981742265192586,0.7193353914733249,0.6968561604897835
SU+CQI,10019,8565.629672517953,89.56958888373252,32.50146795180677,0.7656903765690377,0.23235704323570433,0.0,0.23235704323570433,1.0,0.5358130772308867,0.5190689185674212
SU+DPF,10019,6912.65775253357,69.23829237934979,32.21597456562365,0.7619225037257824,0.23453800298062594,0.0,0.23453800298062594,1.0,0.6523832313516539,0.6319962553719146
SU+PF,10019,5976.212614714993,74.89043677398283,32.70153219278042,0.6942434210526316,0.30328947368421055,0.0,0.30328947368421055,1.0,0.629827004487047,0.6101449105968271
SU+Rnd,10019,2308.007635165495,51.82026782333105,28.881027459964102,0.5556481867444769,0.4403918299291371,0.0,0.4403918299291371,1.0,0.7466376402806715,0.7233052140219007
PPO,10019,11544.272710511961,101.7569515433475,18.486052104706026,0.8573172385731724,0.1411908314119083,0.0001356300013563,0.1413264614132646,2.4395595337844695,0.6919606103117133,0.6703368412394727
