world,sched,seed,reward,throughput_mbps,goodput_mbps,completion_rate,deadline_miss_rate,mu_depth,jain
P055,SUS+CQI@m=3,30070,537.6872,112.1134,105.6948,0.481,0.5156,3.0,0.5699
P055,SUS-RPS,30071,-3902.3164,107.6812,107.0966,0.4173,0.5773,2.7607,0.6237
P055,SUS+CQI-Feasible,30071,2419.3553,139.3199,134.2038,0.5121,0.4847,3.879,0.5784
P055,SUS+CQI@m=3,30071,1231.6432,135.6046,129.3818,0.4924,0.5043,3.0,0.5565
P055,SUS-RPS,30072,-687.2955,97.229,96.7002,0.4648,0.5308,2.8051,0.5949
P055,SUS+CQI-Feasible,30072,2554.7396,113.4432,110.9424,0.5252,0.4714,3.7019,0.5832
P055,SUS+CQI@m=3,30072,1896.9284,112.7282,107.8345,0.5085,0.4882,3.0,0.572
P055,SUS-RPS,30073,2126.2753,111.9764,111.4891,0.5184,0.4777,3.0797,0.5746
P055,SUS+CQI-Feasible,30073,2603.7452,116.2135,113.934,0.5247,0.4715,3.6611,0.5802
P055,SUS+CQI@m=3,30073,1707.3227,115.1813,109.4595,0.5025,0.4936,2.9997,0.5713
P055,SUS-RPS,30074,-6953.9068,104.1319,103.5295,0.3771,0.618,2.2252,0.5945
P055,SUS+CQI-Feasible,30074,1681.9497,146.4083,140.3873,0.4979,0.4987,3.936,0.561
P055,SUS+CQI@m=3,30074,462.7762,142.1815,135.6606,0.4797,0.5168,3.0,0.5354
P055,SUS-RPS,30075,-1613.8937,108.3209,107.5836,0.4484,0.5469,2.7463,0.6218
P055,SUS+CQI-Feasible,30075,3802.6687,135.3727,131.3891,0.5363,0.4606,3.8136,0.5943
P055,SUS+CQI@m=3,30075,2869.4261,133.0743,127.3744,0.5183,0.4785,3.0,0.5767
P055,SUS-RPS,30076,5211.6587,87.7728,86.931,0.624,0.3733,2.7011,0.6811
P055,SUS+CQI-Feasible,30076,5501.1636,89.5468,88.3501,0.6298,0.367,3.452,0.6891
P055,SUS+CQI@m=3,30076,4785.8386,88.9995,84.4004,0.6007,0.3959,2.9884,0.6851
P055,SUS-RPS,30077,7239.8213,94.0797,93.3616,0.6842,0.3132,2.911,0.7745
P055,SUS+CQI-Feasible,30077,7768.5482,97.5473,95.7526,0.6932,0.3038,3.6283,0.7903
P055,SUS+CQI@m=3,30077,6963.1288,97.698,91.2537,0.6588,0.3382,2.982,0.7858
P055,SUS-RPS,30078,4026.1761,96.257,95.3616,0.5711,0.4252,2.6551,0.6319
P055,SUS+CQI-Feasible,30078,4087.1407,97.4616,95.9879,0.5723,0.4243,3.3615,0.6325
P055,SUS+CQI@m=3,30078,3210.2321,96.9658,91.252,0.5427,0.4539,2.9982,0.6341
P055,SUS-RPS,30079,6422.761,107.2813,106.8085,0.6267,0.3703,2.9356,0.6973
P055,SUS+CQI-Feasible,30079,6456.1972,110.0046,106.9709,0.6214,0.376,3.7059,0.7088
P055,SUS+CQI@m=3,30079,5612.9982,109.4819,102.7723,0.5942,0.4027,2.9973,0.6987
P055,SUS-RPS,30080,6494.5691,101.5521,100.4991,0.6388,0.3581,2.8908,0.6823
P055,SUS+CQI-Feasible,30080,6732.3992,102.7279,101.6411,0.6442,0.3525,3.5408,0.6891
P055,SUS+CQI@m=3,30080,6069.8687,102.492,98.1629,0.6201,0.3763,2.9483,0.6864
