world,sched,seed,reward,throughput_mbps,goodput_mbps,completion_rate,deadline_miss_rate,mu_depth,jain
STORM2,SUS+CQI@m=3,30063,1990.0504,128.9209,123.9687,0.5046,0.4904,3.0,0.5611
STORM2,SUS-RPS,30064,6131.4941,92.0597,89.6882,0.6463,0.3473,2.5597,0.6812
STORM2,SUS+CQI-Feasible,30064,5688.2722,89.1467,88.7832,0.64,0.3546,3.0173,0.6446
STORM2,SUS+CQI@m=3,30064,5714.2718,91.1771,88.0804,0.6333,0.3602,2.9794,0.6706
STORM2,SUS-RPS,30065,4564.0325,93.8451,91.9099,0.5887,0.4057,2.62,0.6469
STORM2,SUS+CQI-Feasible,30065,4492.5626,93.1685,91.8143,0.5898,0.404,3.3862,0.6419
STORM2,SUS+CQI@m=3,30065,4040.7352,93.6793,89.0409,0.5703,0.4231,2.9985,0.6445
STORM2,SUS-RPS,30066,-6215.8088,107.9098,106.3276,0.3862,0.6078,2.7144,0.5649
STORM2,SUS+CQI-Feasible,30066,1172.6661,142.4174,138.1842,0.4926,0.5023,3.8727,0.552
STORM2,SUS+CQI@m=3,30066,171.3483,139.4658,133.7614,0.4766,0.5186,3.0,0.5337
STORM2,SUS-RPS,30067,285.4501,77.1176,75.3767,0.483,0.5099,2.7577,0.5959
STORM2,SUS+CQI-Feasible,30067,609.7261,80.6447,76.6183,0.4868,0.504,3.6664,0.6085
STORM2,SUS+CQI@m=3,30067,556.6337,81.8668,75.5255,0.4783,0.5148,2.9992,0.6007
STORM2,SUS-RPS,30068,-1318.3984,93.6794,91.8352,0.4506,0.5429,3.0307,0.6089
STORM2,SUS+CQI-Feasible,30068,1022.939,108.0389,102.081,0.4913,0.5025,3.8651,0.5975
STORM2,SUS+CQI@m=3,30068,974.0571,108.6278,101.676,0.4877,0.5076,3.0,0.582
STORM2,SUS-RPS,30069,-6083.1784,95.0734,93.5387,0.3793,0.6148,2.4712,0.5976
STORM2,SUS+CQI-Feasible,30069,831.8335,129.9664,123.6954,0.4852,0.5095,3.917,0.5648
STORM2,SUS+CQI@m=3,30069,408.9129,128.0138,122.09,0.4781,0.5174,3.0,0.5456
STORM2,SUS-RPS,30070,-5361.1366,82.3841,80.5971,0.3801,0.6133,2.889,0.5938
STORM2,SUS+CQI-Feasible,30070,-1902.8171,101.4138,95.4664,0.4385,0.5553,3.9217,0.564
STORM2,SUS+CQI@m=3,30070,-2294.1037,100.6868,93.5515,0.428,0.566,3.0,0.5377
STORM2,SUS-RPS,30071,-6324.5005,99.1477,97.1219,0.379,0.6152,2.9895,0.5877
STORM2,SUS+CQI-Feasible,30071,194.5937,130.7497,125.1994,0.4776,0.5172,3.9223,0.5513
STORM2,SUS+CQI@m=3,30071,-551.6685,128.2704,122.2691,0.4652,0.5304,3.0,0.5317
STORM2,SUS-RPS,30072,-2359.8167,91.0677,89.6019,0.4315,0.5629,2.8788,0.5699
STORM2,SUS+CQI-Feasible,30072,1120.6165,108.191,104.9952,0.4974,0.4977,3.7708,0.5671
STORM2,SUS+CQI@m=3,30072,649.332,107.4571,102.7376,0.4846,0.5112,3.0,0.5544
STORM2,SUS-RPS,30073,-450.9557,102.5782,100.8449,0.4687,0.5245,3.1766,0.546
STORM2,SUS+CQI-Feasible,30073,-33.694,106.8275,102.69,0.4738,0.5189,3.7,0.5574
STORM2,SUS+CQI@m=3,30073,-491.5158,106.6128,100.0825,0.4607,0.5333,3.0,0.5479
STORM2,SUS-RPS,30074,-9596.2833,94.4049,92.4555,0.3376,0.6571,2.359,0.5637
STORM2,SUS+CQI-Feasible,30074,-1026.5577,135.7696,129.1992,0.4588,0.5352,3.9274,0.532
STORM2,SUS+CQI@m=3,30074,-1665.5934,133.0413,127.0251,0.4496,0.5455,3.0,0.5088
STORM2,SUS-RPS,30075,-4600.0302,97.8655,95.5368,0.3978,0.5967,2.861,0.5841
STORM2,SUS+CQI-Feasible,30075,580.3292,123.624,117.8996,0.4818,0.5109,3.8879,0.5589
STORM2,SUS+CQI@m=3,30075,160.6225,121.9893,116.1319,0.4738,0.5206,3.0,0.5434
STORM2,SUS-RPS,30076,2624.792,77.5774,76.1017,0.5488,0.4455,2.7545,0.6505
STORM2,SUS+CQI-Feasible,30076,2822.7924,79.8829,76.8644,0.5492,0.4437,3.5156,0.6623
STORM2,SUS+CQI@m=3,30076,2312.2854,79.5482,73.8353,0.5267,0.4663,2.9945,0.6547
STORM2,SUS-RPS,30077,5943.5833,89.0454,88.1509,0.6465,0.3479,2.9091,0.7464
STORM2,SUS+CQI-Feasible,30077,6393.6639,92.8858,89.8481,0.6515,0.3417,3.6715,0.7683
STORM2,SUS+CQI@m=3,30077,5704.6929,93.1012,85.909,0.6207,0.3738,2.9838,0.7595
STORM2,SUS-RPS,30078,1557.9882,86.7836,85.0481,0.5101,0.4831,2.6431,0.602
STORM2,SUS+CQI-Feasible,30078,1440.2833,87.8118,84.6103,0.5062,0.4861,3.3323,0.6094
STORM2,SUS+CQI@m=3,30078,868.6042,87.8171,81.275,0.4841,0.5095,2.9996,0.6036
STORM2,SUS-RPS,30079,4634.8186,100.7328,99.5286,0.5842,0.4099,3.0773,0.6691
STORM2,SUS+CQI-Feasible,30079,4687.3563,103.6902,99.4798,0.5781,0.415,3.7545,0.6889
STORM2,SUS+CQI@m=3,30079,4136.9478,103.5614,96.3524,0.5586,0.4357,2.9992,0.677
STORM2,SUS-RPS,30080,4482.0948,93.5543,92.1496,0.5869,0.4072,2.9167,0.6564
STORM2,SUS+CQI-Feasible,30080,4653.1939,95.2669,92.8286,0.5882,0.4049,3.5741,0.6667
STORM2,SUS+CQI@m=3,30080,4005.7299,94.6801,89.2809,0.5649,0.4288,2.9672,0.661
STORM2,SUS-RPS,30081,1230.2965,96.3551,94.9315,0.502,0.4936,2.9874,0.5959
STORM2,SUS+CQI-Feasible,30081,1848.4623,101.3302,97.5474,0.5123,0.4823,3.6697,0.6053
STORM2,SUS+CQI@m=3,30081,1000.5039,100.1667,93.143,0.488,0.5071,3.0,0.5976
STORM2,SUS-RPS,30082,-10104.5299,92.062,90.9507,0.334,0.6596,2.2949,0.5537
STORM2,SUS+CQI-Feasible,30082,-2662.6841,128.3309,122.7817,0.4377,0.5567,3.9338,0.5216
STORM2,SUS+CQI@m=3,30082,-3795.9726,124.6954,118.2517,0.4202,0.5746,3.0,0.4937
STORM2,SUS-RPS,30083,1406.7114,104.8383,103.7484,0.5026,0.4927,2.4628,0.5596
STORM2,SUS+CQI-Feasible,30083,2705.7782,110.7966,109.5831,0.5306,0.464,3.2306,0.5631
STORM2,SUS+CQI@m=3,30083,2582.6889,112.1147,108.392,0.5231,0.4724,3.0,0.5724
